tempo_ms,angulo_deg,u_pct,referencia
16713,70.57,34.67,69.80
16722,70.91,35.18,69.80
16732,71.22,35.44,69.80
16743,71.50,36.01,69.80
16753,71.73,36.62,69.80
16762,71.95,36.96,69.80
16772,72.13,37.54,69.80
16783,72.27,38.02,69.80
16793,72.40,38.33,69.80
16803,72.51,38.74,69.80
16812,72.60,38.96,69.80
16823,72.65,39.78,69.80
16833,72.67,40.14,69.80
16843,72.68,40.63,69.80
16852,72.62,41.69,69.80
16862,72.58,41.58,69.80
16873,72.52,41.84,69.80
16883,72.44,42.43,69.80
16893,72.34,42.78,69.80
16902,72.22,43.21,69.80
16913,72.10,43.32,69.80
16923,71.96,43.67,69.80
16933,71.83,43.68,69.80
16943,71.67,44.13,69.80
16953,71.53,44.05,69.80
16963,71.38,44.10,69.80
16973,71.24,44.13,69.80
16983,71.10,44.17,69.80
16993,70.94,44.68,69.80
17003,70.79,44.66,69.80
17013,70.62,44.91,69.80
17023,70.47,44.83,69.80
17033,70.30,45.09,69.80
17043,70.14,45.16,69.80
17053,69.95,45.72,69.80
17063,69.78,45.50,69.80
17073,69.61,45.61,69.80
17083,69.43,45.92,69.80
17093,69.26,45.78,69.80
17103,69.08,46.12,69.80
17113,68.86,47.08,69.80
17124,68.65,47.09,69.80
17133,68.45,46.77,69.80
17143,68.21,47.84,69.80
17153,68.00,47.44,69.80
17164,67.73,48.76,69.80
17174,67.43,49.43,69.80
17183,67.19,48.54,69.80
17193,67.05,46.71,69.80
17203,66.92,46.41,69.80
17214,66.79,46.52,69.80
17223,66.65,46.89,69.80
17233,66.54,46.51,69.80
17243,66.44,46.13,69.80
17254,66.35,46.15,69.80
17264,66.26,46.26,69.80
17273,66.17,46.29,69.80
17283,66.07,46.50,69.80
17294,66.02,45.69,69.80
17304,65.98,45.41,69.80
17313,65.96,45.11,69.80
17323,65.95,44.82,69.80
17334,65.95,44.76,69.80
17344,65.93,45.32,69.80
17354,65.93,44.73,69.80
17363,65.92,45.05,69.80
17373,65.89,45.49,69.80
17384,65.82,46.32,69.80
17394,65.73,46.88,69.80
17403,65.65,46.70,69.80
17413,65.65,45.21,69.80
17424,65.66,45.01,69.80
17434,65.71,44.15,69.80
17444,65.74,44.47,69.80
17453,65.77,44.73,69.80
17464,65.80,44.54,69.80
17474,65.81,45.04,69.80
17484,65.78,45.85,69.80
17493,65.73,46.31,69.80
17503,65.67,46.54,69.80
17514,65.56,47.57,69.80
17524,65.47,47.42,69.80
17534,65.40,47.00,69.80
17543,65.42,45.34,69.80
17554,65.47,44.47,69.80
17564,65.58,43.52,69.80
17574,65.66,43.87,69.80
17583,65.78,43.25,69.80
17594,65.84,44.19,69.80
17604,65.90,44.48,69.80
17614,65.92,45.09,69.80
17624,65.91,45.79,69.80
17634,65.89,45.90,69.80
17644,65.82,47.07,69.80
17654,65.80,46.12,69.80
17664,65.82,45.44,69.80
17675,65.82,45.57,69.80
17684,65.81,46.06,69.80
17694,65.78,46.37,69.80
17704,65.78,45.91,69.80
17714,65.82,44.98,69.80
17724,65.93,43.68,69.80
17734,66.00,44.38,69.80
17744,66.05,44.80,69.80
17754,66.14,43.94,69.80
17764,66.28,43.00,69.80
17774,66.39,43.52,69.80
17784,66.50,43.35,69.80
17794,66.61,43.40,69.80
17805,66.71,43.45,69.80
17814,66.82,43.36,69.80
17824,66.91,43.73,69.80
17834,67.03,43.01,69.80
17844,67.14,43.18,69.80
17858,67.23,43.46,69.80
17867,67.34,43.13,69.80
17877,67.45,43.16,69.80
17887,67.54,43.29,69.80
17898,67.64,43.31,69.80
17908,67.73,43.20,69.80
17917,67.81,43.45,69.80
17927,67.89,43.66,69.80
17938,67.98,43.14,69.80
17948,68.04,43.71,69.80
17958,68.11,43.72,69.80
17967,68.18,43.48,69.80
17978,68.24,43.75,69.80
17988,68.28,44.02,69.80
17998,68.33,43.94,69.80
18009,68.37,34.33,52.94
18018,68.39,34.47,52.94
18028,68.42,34.27,52.94
18038,68.47,33.72,52.94
18048,68.48,34.19,52.94
18057,68.49,34.40,52.94
18068,68.49,34.35,52.94
18078,68.48,34.43,52.94
18088,68.46,34.64,52.94
18098,68.41,34.96,52.94
18108,68.37,34.98,52.94
18118,68.31,35.01,52.94
18128,68.23,35.56,52.94
18138,68.15,35.50,52.94
18148,68.06,35.48,52.94
18158,67.96,35.86,52.94
18168,67.84,36.06,52.94
18178,67.71,36.34,52.94
18189,67.54,37.12,52.94
18198,67.33,37.80,52.94
18208,67.16,37.14,52.94
18218,66.88,39.50,52.94
18228,66.66,38.10,52.94
18238,66.42,38.69,52.94
18248,66.18,38.78,52.94
18258,65.92,39.15,52.94
18268,65.68,38.98,52.94
18279,65.40,39.58,52.94
18288,65.11,40.14,52.94
18298,64.82,40.08,52.94
18308,64.52,40.37,52.94
18319,64.21,40.77,52.94
18329,63.89,40.85,52.94
18338,63.57,41.15,52.94
18348,63.25,41.25,52.94
18359,62.91,41.79,52.94
18369,62.58,41.82,52.94
18378,62.23,42.09,52.94
18388,61.89,42.18,52.94
18398,61.55,42.45,52.94
18409,61.20,42.56,52.94
18419,60.85,42.89,52.94
18428,60.50,42.84,52.94
18438,60.15,43.16,52.94
18449,59.80,43.20,52.94
18459,59.46,43.20,52.94
18469,59.12,43.39,52.94
18478,58.79,43.40,52.94
18489,58.46,43.42,52.94
18499,58.15,43.32,52.94
18509,57.82,43.69,52.94
18518,57.52,43.31,52.94
18529,57.22,43.42,52.94
18539,56.82,45.81,52.94
18549,56.39,46.36,52.94
18559,55.99,46.11,52.94
18568,55.59,46.38,52.94
18579,55.23,45.66,52.94
18589,54.92,44.95,52.94
18599,54.52,46.92,52.94
18608,54.19,45.72,52.94
18619,53.84,46.10,52.94
18629,53.53,45.66,52.94
18639,53.25,45.23,52.94
18649,52.84,48.13,52.94
18659,52.51,46.70,52.94
18669,52.24,45.53,52.94
18679,51.98,45.60,52.94
18689,51.81,43.84,52.94
18700,51.64,43.94,52.94
18709,51.47,44.12,52.94
18719,51.24,45.43,52.94
18729,50.97,46.26,52.94
18739,50.79,44.84,52.94
18749,50.57,45.57,52.94
18759,50.33,46.19,52.94
18769,50.15,45.19,52.94
18779,49.99,44.88,52.94
18790,49.87,43.98,52.94
18799,49.75,44.25,52.94
18809,49.64,44.08,52.94
18819,49.53,44.30,52.94
18830,49.42,44.23,52.94
18839,49.39,42.70,52.94
18849,49.45,40.82,52.94
18859,49.50,41.27,52.94
18870,49.56,40.85,52.94
18880,49.64,40.30,52.94
18889,49.77,39.43,52.94
18899,49.95,38.39,52.94
18909,50.12,38.42,52.94
18920,50.32,37.73,52.94
18929,50.52,37.67,52.94
18939,50.74,37.07,52.94
18949,50.98,36.69,52.94
18960,51.21,36.68,52.94
18970,51.43,36.81,52.94
18979,51.64,36.81,52.94
18989,51.86,36.60,52.94
19000,52.05,36.92,52.94
19010,52.26,36.69,52.94
19020,52.46,36.56,52.94
19029,52.64,36.91,52.94
19039,52.81,36.95,52.94
19050,52.98,36.91,52.94
19060,53.17,36.48,52.94
19069,53.33,36.78,52.94
19079,53.49,36.83,52.94
19090,53.64,36.93,52.94
19100,53.79,36.97,52.94
19110,53.93,36.94,52.94
19119,54.04,37.32,52.94
19130,54.17,37.13,52.94
19140,54.29,36.95,52.94
19150,54.40,37.32,52.94
19159,54.50,37.35,52.94
19170,54.59,37.60,52.94
19180,54.66,37.80,52.94
19190,54.74,37.63,52.94
19200,54.79,38.09,52.94
19209,54.84,38.06,52.94
19220,54.88,38.26,52.94
19230,54.91,38.41,52.94
19240,54.93,38.63,52.94
19250,54.95,38.71,52.94
19260,54.95,38.92,52.94
19270,54.96,38.81,52.94
19280,54.95,39.11,52.94
19290,54.94,39.09,52.94
19300,54.92,39.45,52.94
19310,54.90,39.43,52.94
19320,54.86,39.61,52.94
19330,54.82,39.85,52.94
19341,54.79,39.60,52.94
19350,54.75,39.66,52.94
19360,54.70,39.96,52.94
19370,54.65,40.01,52.94
19380,54.60,40.09,52.94
19390,54.56,39.98,52.94
19400,54.50,40.26,52.94
19410,54.44,40.27,52.94
19420,54.37,40.38,52.94
19431,54.32,40.22,52.94
19440,54.25,40.63,52.94
19450,54.18,40.54,52.94
19460,54.12,40.44,52.94
19471,54.06,40.48,52.94
19480,53.99,40.73,52.94
19490,53.93,40.60,52.94
19500,53.86,40.64,52.94
19511,53.79,40.86,52.94
19521,53.73,40.67,52.94
19530,53.66,40.81,52.94
19540,53.60,40.65,52.94
19550,53.53,40.95,52.94
19561,53.47,40.71,52.94
19571,53.41,40.88,52.94
19580,53.35,40.75,52.94
19590,53.29,40.85,52.94
19601,53.25,40.60,52.94
19611,53.19,40.76,52.94
19620,53.14,40.87,52.94
19630,53.09,40.74,52.94
19641,53.04,40.80,52.94
19651,52.99,40.68,52.94
19661,52.95,40.66,52.94
19670,52.91,40.63,52.94
19681,52.88,40.66,52.94
19691,52.84,40.53,52.94
19701,52.81,40.70,52.94
19710,52.78,40.52,52.94
19720,52.75,40.53,52.94
19731,52.72,40.50,52.94
19741,52.70,40.38,52.94
19751,52.69,40.32,52.94
19760,52.66,40.60,52.94
19771,52.65,40.19,52.94
19781,52.64,40.23,52.94
19791,52.64,40.08,52.94
19801,52.63,40.21,52.94
19811,52.63,40.00,52.94
19821,52.62,40.33,52.94
19831,52.62,40.02,52.94
19841,52.63,39.96,52.94
19851,52.63,40.04,52.94
19861,52.63,39.98,52.94
19871,52.63,39.98,52.94
19881,52.65,39.84,52.94
19891,52.66,39.82,52.94
19901,52.66,40.03,52.94
19911,52.66,40.07,52.94
19921,52.67,39.74,52.94
19931,52.69,39.74,52.94
19941,52.70,39.84,52.94
19951,52.71,39.79,52.94
19961,52.73,39.62,52.94
19971,52.73,39.98,52.94
19982,52.74,39.76,52.94
19991,52.76,39.64,52.94
20002,52.78,21.02,20.85
20011,52.79,20.85,20.85
20022,52.80,20.57,20.85
20031,52.83,20.09,20.85
20041,52.75,22.03,20.85
20051,52.71,21.05,20.85
20061,52.69,20.41,20.85
20072,52.68,20.24,20.85
20081,52.64,20.51,20.85
20091,52.57,20.90,20.85
20101,52.51,20.45,20.85
20112,52.39,21.56,20.85
20121,52.27,21.41,20.85
20131,52.15,21.47,20.85
20141,52.03,21.20,20.85
20152,51.90,21.09,20.85
20162,51.76,21.45,20.85
20171,51.56,22.28,20.85
20181,51.37,22.13,20.85
20191,51.17,22.42,20.85
20202,50.93,22.97,20.85
20211,50.68,23.04,20.85
20221,50.39,23.88,20.85
20231,50.09,24.10,20.85
20242,49.74,25.26,20.85
20252,49.38,25.20,20.85
20261,48.98,26.07,20.85
20271,48.57,26.57,20.85
20282,48.13,26.99,20.85
20292,47.66,27.84,20.85
20301,47.17,28.31,20.85
20311,46.65,28.84,20.85
20322,46.14,29.01,20.85
20332,45.59,29.81,20.85
20342,45.04,30.14,20.85
20351,44.46,30.75,20.85
20361,43.85,31.62,20.85
20372,43.25,31.62,20.85
20382,42.63,32.29,20.85
20392,41.98,32.97,20.85
20401,41.36,32.83,20.85
20412,40.72,33.28,20.85
20422,40.04,34.41,20.85
20432,39.34,35.02,20.85
20441,38.64,35.36,20.85
20452,37.97,34.94,20.85
20462,37.31,35.11,20.85
20472,36.65,35.48,20.85
20482,35.98,35.87,20.85
20492,35.31,36.14,20.85
20502,34.62,36.80,20.85
20512,33.92,37.32,20.85
20522,33.22,37.75,20.85
20531,32.51,38.15,20.85
20542,31.80,38.62,20.85
20552,31.05,39.64,20.85
20562,30.36,38.92,20.85
20572,29.54,41.75,20.85
20582,28.72,42.33,20.85
20592,28.01,40.38,20.85
20602,27.36,39.70,20.85
20612,26.74,39.30,20.85
20622,26.12,39.53,20.85
20632,25.54,39.18,20.85
20642,24.95,39.59,20.85
20652,24.40,39.09,20.85
20663,23.86,39.18,20.85
20672,23.36,38.76,20.85
20682,22.87,38.80,20.85
20692,22.39,38.89,20.85
20702,21.93,38.67,20.85
20713,21.49,38.48,20.85
20722,21.09,37.97,20.85
20732,20.69,38.21,20.85
20742,20.36,37.04,20.85
20753,20.03,37.14,20.85
20762,19.71,37.16,20.85
20772,19.42,36.61,20.85
20782,19.17,36.17,20.85
20793,18.93,36.08,20.85
20803,18.73,35.35,20.85
20812,18.55,35.17,20.85
20822,18.37,35.15,20.85
20833,18.23,34.61,20.85
20843,18.09,34.55,20.85
20853,18.00,33.78,20.85
20862,17.92,33.56,20.85
20872,17.85,33.40,20.85
20883,17.81,32.84,20.85
20893,17.80,32.32,20.85
20902,17.77,32.74,20.85
20912,17.72,33.18,20.85
20923,17.75,31.48,20.85
20933,17.76,32.07,20.85
20942,17.81,31.02,20.85
20952,17.88,30.95,20.85
20963,17.96,30.34,20.85
20973,18.07,29.95,20.85
20983,18.20,29.53,20.85
20992,18.35,28.99,20.85
21003,18.51,28.59,20.85
21013,18.67,28.51,20.85
21023,18.84,28.35,20.85
21033,19.02,28.04,20.85
21042,19.22,27.61,20.85
21053,19.43,27.15,20.85
21063,19.66,26.69,20.85
21073,19.87,26.98,20.85
21082,20.09,26.74,20.85
21093,20.28,27.08,20.85
21103,20.46,27.38,20.85
21113,20.61,27.59,20.85
21123,20.80,26.86,20.85
21133,21.01,26.45,20.85
21143,21.20,26.61,20.85
21153,21.37,26.83,20.85
21163,21.56,26.51,20.85
21174,21.76,25.94,20.85
21183,21.95,26.35,20.85
21193,22.12,26.40,20.85
21203,22.31,25.93,20.85
21213,22.49,25.95,20.85
21223,22.66,26.19,20.85
21233,22.82,26.20,20.85
21243,22.99,25.89,20.85
21253,23.15,26.08,20.85
21263,23.31,25.80,20.85
21273,23.45,26.22,20.85
21283,23.60,25.97,20.85
21293,23.74,25.82,20.85
21304,23.86,26.44,20.85
21313,23.99,26.01,20.85
21323,24.11,25.93,20.85
21333,24.22,26.33,20.85
21343,24.33,26.15,20.85
21353,24.44,26.02,20.85
21363,24.53,26.36,20.85
21373,24.61,26.44,20.85
21383,24.71,26.14,20.85
21394,24.78,26.52,20.85
21403,24.85,26.48,20.85
21413,24.91,26.62,20.85
21423,24.95,26.94,20.85
21434,25.01,26.48,20.85
21443,25.04,27.08,20.85
21453,25.06,27.17,20.85
21463,25.10,26.83,20.85
21474,25.13,26.97,20.85
21484,25.12,27.60,20.85
21493,25.13,27.28,20.85
21503,25.12,27.74,20.85
21513,25.11,27.53,20.85
21524,25.09,27.95,20.85
21534,25.07,27.82,20.85
21543,25.06,27.53,20.85
21553,25.03,27.92,20.85
21564,24.99,28.13,20.85
21574,24.96,27.93,20.85
21583,24.91,28.42,20.85
21593,24.85,28.41,20.85
21604,24.81,28.19,20.85
21614,24.77,28.19,20.85
21624,24.70,28.75,20.85
21633,24.65,28.47,20.85
21644,24.60,28.39,20.85
21654,24.52,29.01,20.85
21664,24.44,28.94,20.85
21673,24.39,28.44,20.85
21683,24.31,29.05,20.85
21694,24.23,29.10,20.85
21704,24.15,28.92,20.85
21714,24.09,28.87,20.85
21723,23.99,29.38,20.85
21734,23.90,29.39,20.85
21744,23.84,28.78,20.85
21754,23.77,29.00,20.85
21764,23.68,29.57,20.85
21774,23.61,29.02,20.85
21784,23.53,29.27,20.85
21794,23.44,29.62,20.85
21804,23.37,29.10,20.85
21814,23.30,29.05,20.85
21824,23.20,29.83,20.85
21834,23.12,29.62,20.85
21844,23.04,29.35,20.85
21854,22.97,29.41,20.85
21864,22.88,29.77,20.85
21874,22.78,29.87,20.85
21884,22.71,29.40,20.85
21894,22.66,29.12,20.85
21904,22.58,29.71,20.85
21914,22.48,30.05,20.85
21924,22.41,29.48,20.85
21934,22.36,29.28,20.85
21945,22.28,29.70,20.85
21954,22.20,29.84,20.85
21964,22.15,29.21,20.85
21974,22.11,29.04,20.85
21985,22.05,29.50,20.85
21995,21.98,29.88,20.85
22005,21.91,36.02,31.71
22014,21.89,35.23,31.71
22024,21.85,35.53,31.71
22035,21.78,36.42,31.71
22044,21.71,36.54,31.71
22054,21.65,36.41,31.71
22064,21.61,35.92,31.71
22075,21.60,35.49,31.71
22085,21.58,35.82,31.71
22094,21.58,35.53,31.71
22104,21.58,35.57,31.71
22115,21.57,35.81,31.71
22125,21.58,35.44,31.71
22134,21.62,34.96,31.71
22144,21.68,34.49,31.71
22155,21.75,34.41,31.71
22165,21.82,34.52,31.71
22175,21.88,34.57,31.71
22184,21.96,34.21,31.71
22194,22.06,33.85,31.71
22205,22.19,33.44,31.71
22215,22.31,33.25,31.71
22224,22.44,33.23,31.71
22234,22.57,33.36,31.71
22245,22.70,33.17,31.71
22255,22.86,32.54,31.71
22265,23.05,32.02,31.71
22274,23.22,32.18,31.71
22285,23.39,32.20,31.71
22295,23.56,32.22,31.71
22305,23.74,31.98,31.71
22315,23.93,31.75,31.71
22324,24.13,31.34,31.71
22335,24.35,30.99,31.71
22345,24.56,30.95,31.71
22355,24.78,30.74,31.71
22364,25.01,30.63,31.71
22375,25.22,30.71,31.71
22385,25.42,31.04,31.71
22395,25.63,30.71,31.71
22405,25.82,30.88,31.71
22415,26.02,30.71,31.71
22425,26.22,30.65,31.71
22435,26.43,30.49,31.71
22445,26.63,30.36,31.71
22455,26.84,30.25,31.71
22465,27.03,30.37,31.71
22475,27.24,30.04,31.71
22485,27.44,30.25,31.71
22495,27.62,30.41,31.71
22505,27.80,30.37,31.71
22515,28.01,29.62,31.71
22525,28.24,29.29,31.71
22535,28.47,28.99,31.71
22545,28.66,29.82,31.71
22555,28.89,28.71,31.71
22565,29.14,28.51,31.71
22575,29.35,28.86,31.71
22586,29.56,29.08,31.71
22595,29.73,29.45,31.71
22605,29.88,30.08,31.71
22615,30.01,30.29,31.71
22626,30.15,30.01,31.71
22636,30.31,29.46,31.71
22645,30.51,28.69,31.71
22655,30.68,29.18,31.71
22665,30.85,29.08,31.71
22676,30.98,29.80,31.71
22685,31.06,30.57,31.71
22695,31.14,30.71,31.71
22705,31.25,30.15,31.71
22716,31.36,29.89,31.71
22726,31.47,29.97,31.71
22735,31.55,30.40,31.71
22745,31.61,30.80,31.71
22756,31.65,31.34,31.71
22766,31.71,30.75,31.71
22775,31.78,30.41,31.71
22785,31.85,30.66,31.71
22796,31.87,31.38,31.71
22806,31.88,31.80,31.71
22816,31.87,32.02,31.71
22825,31.87,31.90,31.71
22835,31.88,31.61,31.71
22846,31.89,31.63,31.71
22856,31.90,31.73,31.71
22866,31.88,32.18,31.71
22875,31.83,32.86,31.71
22886,31.74,33.79,31.71
22896,31.64,34.03,31.71
22906,31.54,34.04,31.71
22915,31.48,33.42,31.71
22926,31.43,33.07,31.71
22936,31.39,32.85,31.71
22946,31.37,32.59,31.71
22956,31.35,32.71,31.71
22966,31.33,32.61,31.71
22976,31.30,32.74,31.71
22986,31.27,32.89,31.71
22996,31.23,32.98,31.71
23005,31.19,33.11,31.71
23016,31.14,33.34,31.71
23026,31.09,33.31,31.71
23036,31.03,33.61,31.71
23046,30.97,33.68,31.71
23056,30.90,33.79,31.71
23066,30.83,34.01,31.71
23076,30.75,34.09,31.71
23086,30.69,33.96,31.71
23097,30.61,34.13,31.71
23106,30.53,34.49,31.71
23116,30.45,34.27,31.71
23126,30.36,34.62,31.71
23137,30.29,34.36,31.71
23146,30.22,34.39,31.71
23156,30.15,34.22,31.71
23166,30.10,34.02,31.71
23176,30.07,33.85,31.71
23187,30.03,33.88,31.71
23196,30.00,33.74,31.71
23206,29.97,33.63,31.71
23216,29.94,33.78,31.71
23227,29.91,33.93,31.71
23236,29.86,34.19,31.71
23246,29.82,34.06,31.71
23256,29.79,33.87,31.71
23267,29.78,33.49,31.71
23277,29.80,33.13,31.71
23286,29.81,33.03,31.71
23296,29.82,33.16,31.71
23307,29.83,33.26,31.71
23317,29.82,33.46,31.71
23326,29.81,33.53,31.71
23336,29.82,33.23,31.71
23346,29.84,33.02,31.71
23357,29.86,33.02,31.71
23367,29.89,32.77,31.71
23376,29.93,32.64,31.71
23386,29.97,32.62,31.71
23397,29.99,32.88,31.71
23407,30.01,32.99,31.71
23417,30.03,33.06,31.71
23426,30.04,33.12,31.71
23437,30.06,32.94,31.71
23447,30.08,32.95,31.71
23457,30.13,32.46,31.71
23466,30.18,32.37,31.71
23476,30.23,32.35,31.71
23487,30.28,32.18,31.71
23497,30.33,32.34,31.71
23507,30.36,32.63,31.71
23516,30.39,32.76,31.71
23527,30.42,32.69,31.71
23537,30.43,32.89,31.71
23547,30.46,32.77,31.71
23556,30.49,32.53,31.71
23567,30.53,32.42,31.71
23577,30.57,32.39,31.71
23587,30.63,32.03,31.71
23597,30.69,32.04,31.71
23607,30.74,32.09,31.71
23617,30.79,32.04,31.71
23627,30.84,32.14,31.71
23637,30.88,32.30,31.71
23646,30.91,32.42,31.71
23657,30.92,32.94,31.71
23667,30.95,32.43,31.71
23677,30.96,32.84,31.71
23687,30.97,32.87,31.71
23697,30.97,32.94,31.71
23707,30.98,32.83,31.71
23717,30.99,32.87,31.71
23727,31.01,32.67,31.71
23737,31.03,32.60,31.71
23747,31.06,32.54,31.71
23757,31.09,32.41,31.71
23767,31.12,32.40,31.71
23778,31.15,32.35,31.71
23787,31.18,32.30,31.71
23797,31.20,32.58,31.71
23807,31.21,32.86,31.71
23817,31.21,32.93,31.71
23827,31.20,33.08,31.71
23837,31.19,33.21,31.71
23847,31.18,33.27,31.71
23857,31.15,33.57,31.71
23868,31.12,33.51,31.71
23877,31.10,33.46,31.71
23887,31.09,33.42,31.71
23897,31.08,33.19,31.71
23908,31.07,33.28,31.71
23917,31.07,32.98,31.71
23927,31.09,32.83,31.71
23937,31.09,33.08,31.71
23948,31.09,32.94,31.71
23958,31.10,32.97,31.71
23967,31.09,33.27,31.71
23977,31.08,33.35,31.71
23987,31.07,33.21,31.71
23998,31.05,33.59,31.71
24009,31.02,43.16,47.81
24017,31.00,43.00,47.81
24027,30.99,42.89,47.81
24038,31.01,42.62,47.81
24048,30.97,43.75,47.81
24057,30.96,43.20,47.81
24067,30.99,42.81,47.81
24078,31.00,43.03,47.81
24088,31.04,42.64,47.81
24097,31.09,42.50,47.81
24107,31.16,42.04,47.81
24118,31.23,42.23,47.81
24128,31.32,41.89,47.81
24138,31.43,41.52,47.81
24147,31.55,41.41,47.81
24157,31.69,41.02,47.81
24168,31.83,41.09,47.81
24178,32.00,40.39,47.81
24188,32.19,40.00,47.81
24197,32.36,40.39,47.81
24208,32.57,39.64,47.81
24218,32.78,39.52,47.81
24228,33.01,39.18,47.81
24237,33.25,39.06,47.81
24248,33.49,38.82,47.81
24258,33.76,38.18,47.81
24268,34.03,38.20,47.81
24278,34.31,37.94,47.81
24287,34.61,37.30,47.81
24298,34.90,37.45,47.81
24308,35.22,36.80,47.81
24318,35.53,36.98,47.81
24327,35.86,36.39,47.81
24338,36.17,36.79,47.81
24348,36.51,35.97,47.81
24358,36.84,35.98,47.81
24368,37.19,35.53,47.81
24378,37.53,35.60,47.81
24388,37.88,35.20,47.81
24398,38.24,34.97,47.81
24408,38.58,35.26,47.81
24419,38.93,34.78,47.81
24428,39.31,34.14,47.81
24438,39.65,34.74,47.81
24448,40.00,34.33,47.81
24459,40.32,35.00,47.81
24468,40.67,34.04,47.81
24478,40.98,34.76,47.81
24488,41.33,33.77,47.81
24498,41.63,34.75,47.81
24509,41.81,37.05,47.81
24518,42.07,35.16,47.81
24528,42.37,34.51,47.81
24538,42.50,37.67,47.81
24549,42.66,37.13,47.81
24558,42.92,34.88,47.81
24568,43.07,37.06,47.81
24578,43.27,36.06,47.81
24589,43.40,37.44,47.81
24599,43.60,35.87,47.81
24608,43.81,35.45,47.81
24618,43.95,36.97,47.81
24628,44.21,34.56,47.81
24639,44.41,35.35,47.81
24648,44.63,35.17,47.81
24658,44.81,35.68,47.81
24668,44.93,36.84,47.81
24679,45.15,34.79,47.81
24689,45.21,37.84,47.81
24698,45.36,36.10,47.81
24708,45.51,36.06,47.81
24719,45.60,37.08,47.81
24729,45.80,34.89,47.81
24739,45.95,35.95,47.81
24748,46.14,34.88,47.81
24759,46.32,34.88,47.81
24769,46.42,36.69,47.81
24779,46.54,36.09,47.81
24788,46.67,35.68,47.81
24798,46.78,36.31,47.81
24809,46.79,38.13,47.81
24819,46.92,35.75,47.81
24829,47.01,36.36,47.81
24838,47.05,37.37,47.81
24849,47.16,36.07,47.81
24859,47.27,35.97,47.81
24869,47.38,35.76,47.81
24878,47.46,36.45,47.81
24889,47.45,38.25,47.81
24899,47.52,36.63,47.81
24909,47.54,37.45,47.81
24919,47.59,37.08,47.81
24929,47.63,37.03,47.81
24939,47.68,36.89,47.81
24949,47.72,37.11,47.81
24959,47.69,38.39,47.81
24969,47.66,38.59,47.81
24979,47.65,38.21,47.81
24989,47.66,37.68,47.81
24999,47.67,37.73,47.81
25009,47.61,39.03,47.81
25019,47.59,38.31,47.81
25029,47.57,38.38,47.81
25039,47.55,38.38,47.81
25049,47.53,38.40,47.81
25060,47.51,38.47,47.81
25069,47.48,38.63,47.81
25079,47.43,39.08,47.81
25089,47.39,38.87,47.81
25100,47.35,38.95,47.81
25109,47.29,39.28,47.81
25119,47.24,39.19,47.81
25129,47.18,39.48,47.81
25139,47.12,39.44,47.81
25150,47.05,39.68,47.81
25159,46.99,39.62,47.81
25169,46.93,39.47,47.81
25179,46.86,39.93,47.81
25190,46.81,39.55,47.81
25200,46.73,39.97,47.81
25209,46.67,39.78,47.81
25219,46.60,40.02,47.81
25230,46.54,39.86,47.81
25240,46.47,40.10,47.81
25249,46.41,39.93,47.81
25259,46.35,40.00,47.81
25270,46.29,40.16,47.81
25280,46.22,40.30,47.81
25290,46.15,40.26,47.81
25299,46.10,40.08,47.81
25309,46.04,40.10,47.81
25320,45.97,40.43,47.81
25330,45.92,40.29,47.81
25339,45.87,40.05,47.81
25349,45.83,40.05,47.81
25360,45.77,40.36,47.81
25370,45.74,39.97,47.81
25380,45.70,40.18,47.81
25389,45.67,39.87,47.81
25400,45.64,39.97,47.81
25410,45.61,39.98,47.81
25420,45.59,39.90,47.81
25430,45.56,39.96,47.81
25439,45.55,39.81,47.81
25450,45.54,39.68,47.81
25460,45.52,39.88,47.81
25470,45.51,39.86,47.81
25479,45.51,39.57,47.81
25490,45.50,39.72,47.81
25500,45.50,39.63,47.81
25510,45.52,39.29,47.81
25520,45.52,39.52,47.81
25530,45.54,39.30,47.81
25540,45.55,39.34,47.81
25550,45.57,39.32,47.81
25560,45.61,38.90,47.81
25571,45.64,38.99,47.81
25580,45.65,39.32,47.81
25590,45.68,39.07,47.81
25600,45.71,39.15,47.81
25611,45.73,39.07,47.81
25620,45.76,39.11,47.81
25630,45.80,38.77,47.81
25640,45.85,38.79,47.81
25650,45.88,38.90,47.81
25661,45.91,38.94,47.81
25670,45.95,38.87,47.81
25680,45.98,39.00,47.81
25690,46.00,39.22,47.81
25701,46.03,38.95,47.81
25711,46.07,38.78,47.81
25720,46.10,38.86,47.81
25730,46.12,39.22,47.81
25741,46.15,38.89,47.81
25751,46.18,39.01,47.81
25760,46.21,38.97,47.81
25770,46.24,38.93,47.81
25780,46.26,39.03,47.81
25791,46.28,39.15,47.81
25801,46.31,38.98,47.81
25810,46.33,39.07,47.81
25820,46.36,38.99,47.81
25831,46.38,39.14,47.81
25841,46.41,38.95,47.81
25850,46.43,39.12,47.81
25860,46.45,39.07,47.81
25871,46.46,39.19,47.81
25881,46.49,39.04,47.81
25891,46.51,39.06,47.81
25900,46.53,39.12,47.81
25911,46.54,39.21,47.81
25921,46.55,39.25,47.81
25931,46.57,39.08,47.81
25940,46.59,39.25,47.81
25950,46.61,39.04,47.81
25961,46.62,39.28,47.81
25971,46.64,39.13,47.81
25981,46.65,39.12,47.81
25990,46.67,39.18,47.81
26002,46.67,53.88,72.45
26011,46.68,53.70,72.45
26021,46.70,53.85,72.45
26030,46.72,53.85,72.45
