tempo_ms,angulo_deg,u_pct,referencia
30259,30.25,31.18,30.00
30269,30.25,31.24,30.00
30279,30.25,31.38,30.00
30289,30.24,31.45,30.00
30299,30.22,31.85,30.00
30309,30.19,31.92,30.00
30319,30.15,32.31,30.00
30329,30.08,32.86,30.00
30339,30.02,32.58,30.00
30349,29.97,32.56,30.00
30359,29.93,32.34,30.00
30369,29.89,32.18,30.00
30379,29.88,31.84,30.00
30389,29.88,31.50,30.00
30399,29.88,31.64,30.00
30409,29.89,31.31,30.00
30420,29.91,31.19,30.00
30429,29.93,31.13,30.00
30439,29.94,31.28,30.00
30449,29.95,31.37,30.00
30460,29.94,31.60,30.00
30469,29.93,31.69,30.00
30479,29.92,31.89,30.00
30489,29.88,32.28,30.00
30499,29.85,32.24,30.00
30510,29.81,32.41,30.00
30519,29.75,32.73,30.00
30529,29.71,32.49,30.00
30539,29.67,32.55,30.00
30550,29.62,32.62,30.00
30559,29.57,32.69,30.00
30569,29.53,32.65,30.00
30579,29.51,32.28,30.00
30590,29.48,32.43,30.00
30600,29.45,32.38,30.00
30609,29.43,32.22,30.00
30619,29.40,32.43,30.00
30630,29.39,32.17,30.00
30640,29.36,32.37,30.00
30649,29.34,32.34,30.00
30659,29.32,32.36,30.00
30669,29.30,32.24,30.00
30680,29.29,32.35,30.00
30690,29.27,32.24,30.00
30699,29.26,32.23,30.00
30709,29.24,32.38,30.00
30720,29.24,32.12,30.00
30730,29.23,32.04,30.00
30739,29.23,32.07,30.00
30749,29.23,31.99,30.00
30760,29.25,31.77,30.00
30770,29.27,31.54,30.00
30780,29.29,31.57,30.00
30789,29.31,31.64,30.00
30800,29.34,31.44,30.00
30810,29.37,31.22,30.00
30820,29.41,31.26,30.00
30829,29.44,31.24,30.00
30839,29.48,31.22,30.00
30853,29.52,31.18,30.00
30860,29.54,31.45,30.00
30870,29.58,31.08,30.00
30879,29.61,31.14,30.00
30890,29.65,31.18,30.00
30900,29.68,31.15,30.00
30910,29.72,31.02,30.00
30920,29.74,31.36,30.00
30930,29.77,31.14,30.00
30940,29.80,31.28,30.00
30950,29.82,31.30,30.00
30960,29.85,31.15,30.00
30969,29.86,31.40,30.00
30980,29.89,31.24,30.00
30990,29.91,31.32,30.00
31000,29.93,31.25,30.00
31010,29.95,31.18,30.00
31020,29.98,31.15,30.00
31030,30.00,31.23,30.00
31040,30.02,31.26,30.00
31050,30.05,31.09,30.00
31060,30.07,31.20,30.00
31070,30.10,31.00,30.00
31080,30.11,31.28,30.00
31090,30.14,31.10,30.00
31101,30.15,31.31,30.00
31110,30.16,31.29,30.00
31120,30.16,31.50,30.00
31130,30.17,31.50,30.00
31141,30.16,31.65,30.00
31150,30.16,31.65,30.00
31160,30.13,32.03,30.00
31170,30.12,31.91,30.00
31180,30.09,32.09,30.00
31191,30.06,32.30,30.00
31200,30.02,32.33,30.00
31210,29.98,32.49,30.00
31220,29.94,32.52,30.00
31231,29.89,32.61,30.00
31241,29.85,32.59,30.00
31250,29.81,32.45,30.00
31260,29.78,32.44,30.00
31271,29.75,32.37,30.00
31281,29.72,32.33,30.00
31290,29.70,32.31,30.00
31300,29.67,32.42,30.00
31310,29.66,32.17,30.00
31321,29.64,32.22,30.00
31331,29.62,32.19,30.00
31340,29.61,32.14,30.00
31350,29.61,31.92,30.00
31361,29.60,32.11,30.00
31371,29.58,32.17,30.00
31380,29.58,31.93,30.00
31390,29.58,31.94,30.00
31401,29.58,32.06,30.00
31411,29.58,31.82,30.00
31421,29.58,32.01,30.00
31430,29.58,31.81,30.00
31441,29.58,31.88,30.00
31451,29.60,31.61,30.00
31461,29.61,31.78,30.00
31470,29.62,31.71,30.00
31480,29.63,31.76,30.00
31491,29.63,31.75,30.00
31501,29.63,31.95,30.00
31511,29.64,31.80,30.00
31520,29.64,31.83,30.00
31531,29.65,31.80,30.00
31541,29.66,31.72,30.00
31551,29.67,31.73,30.00
31560,29.67,31.83,30.00
31571,29.69,31.58,30.00
31581,29.70,31.61,30.00
31591,29.71,31.66,30.00
31601,29.73,31.48,30.00
31611,29.74,31.67,30.00
31621,29.75,31.66,30.00
31631,29.77,31.55,30.00
31641,29.78,31.59,30.00
31650,29.80,31.54,30.00
31661,29.82,31.47,30.00
31671,29.83,31.57,30.00
31681,29.85,31.47,30.00
31691,29.86,31.48,30.00
31701,29.88,31.44,30.00
31711,29.89,31.67,30.00
31721,29.90,31.60,30.00
31731,29.91,31.60,30.00
31741,29.92,31.54,30.00
31751,29.93,31.49,30.00
31761,29.93,31.83,30.00
31771,29.94,31.67,30.00
31782,29.94,31.78,30.00
31791,29.93,31.86,30.00
31801,29.92,31.95,30.00
31811,29.91,32.02,30.00
31821,29.91,31.89,30.00
31831,29.90,32.03,30.00
31841,29.89,31.88,30.00
31851,29.88,32.01,30.00
31861,29.87,32.11,30.00
31872,29.87,31.87,30.00
31881,29.85,32.15,30.00
31891,29.84,32.02,30.00
31901,29.84,31.96,30.00
31912,29.83,31.96,30.00
31921,29.83,31.86,30.00
31931,29.84,31.71,30.00
31941,29.85,31.65,30.00
31952,29.85,31.78,30.00
31962,29.85,31.82,30.00
31971,29.86,31.66,30.00
31981,29.87,31.72,30.00
31991,29.86,31.91,30.00
32002,29.87,31.79,30.00
32012,29.87,31.74,30.00
32021,29.87,31.82,30.00
32031,29.89,31.54,30.00
32042,29.89,31.73,30.00
32052,29.90,31.58,30.00
32061,29.91,31.65,30.00
32071,29.92,31.67,30.00
32082,29.93,31.48,30.00
32092,29.94,31.62,30.00
32102,29.95,31.64,30.00
32111,29.96,31.61,30.00
32121,29.97,31.57,30.00
32132,29.98,31.70,30.00
32142,29.99,31.50,30.00
32151,30.00,31.56,30.00
32161,30.01,31.46,30.00
32172,30.03,31.48,30.00
32182,30.04,31.42,30.00
32192,30.05,31.68,30.00
32201,30.06,31.53,30.00
32212,30.07,31.50,30.00
32222,30.09,31.38,30.00
32232,30.10,31.42,30.00
32241,30.12,31.28,30.00
32252,30.13,31.41,30.00
32262,30.15,31.30,30.00
32272,30.17,31.37,30.00
32282,30.18,31.41,30.00
32291,30.19,31.44,30.00
32302,30.20,31.39,30.00
32312,30.22,31.34,30.00
32322,30.23,31.30,30.00
32331,30.25,31.22,30.00
32342,30.26,31.47,30.00
32352,30.28,31.17,30.00
32362,30.29,31.37,30.00
32372,30.30,31.41,30.00
32382,30.32,31.17,30.00
32392,30.32,31.47,30.00
32402,30.33,31.29,30.00
32412,30.34,31.37,30.00
32422,30.35,31.34,30.00
32432,30.37,31.27,30.00
32442,30.37,31.40,30.00
32452,30.38,31.33,30.00
32462,30.39,31.31,30.00
32472,30.39,31.44,30.00
32482,30.39,31.44,30.00
32492,30.40,31.46,30.00
32502,30.40,31.40,30.00
32512,30.40,31.42,30.00
32522,30.41,31.38,30.00
32532,30.41,31.48,30.00
32542,30.40,31.53,30.00
32553,30.41,31.35,30.00
32562,30.41,31.53,30.00
32572,30.40,31.54,30.00
32582,30.40,31.51,30.00
32593,30.39,31.59,30.00
32602,30.40,31.44,30.00
32612,30.39,31.57,30.00
32622,30.39,31.40,30.00
32632,30.39,31.50,30.00
32643,30.38,31.63,30.00
32652,30.38,31.47,30.00
32662,30.37,31.73,30.00
32672,30.37,31.47,30.00
32683,30.36,31.60,30.00
32693,30.35,31.59,30.00
32702,30.34,31.65,30.00
32712,30.33,31.69,30.00
32723,30.33,31.61,30.00
32733,30.32,31.57,30.00
32742,30.32,31.57,30.00
32752,30.32,31.39,30.00
32763,30.32,31.53,30.00
32773,30.32,31.42,30.00
32783,30.32,31.45,30.00
32792,30.32,31.44,30.00
32802,30.32,31.40,30.00
32813,30.33,31.28,30.00
32823,30.33,31.46,30.00
32832,30.33,31.40,30.00
32842,30.34,31.33,30.00
32853,30.34,31.46,30.00
32863,30.34,31.35,30.00
32873,30.34,31.50,30.00
32882,30.34,31.40,30.00
32893,30.35,31.24,30.00
32903,30.36,31.26,30.00
32913,30.36,31.31,30.00
32923,30.37,31.31,30.00
32933,30.36,31.40,30.00
32943,30.37,31.34,30.00
32953,30.37,31.38,30.00
32963,30.38,31.24,30.00
32972,30.37,31.48,30.00
32983,30.38,31.13,30.00
32993,30.38,31.35,30.00
33003,30.38,31.46,30.00
33013,30.38,31.30,30.00
33023,30.38,31.48,30.00
33033,30.38,31.36,30.00
33043,30.38,31.39,30.00
33053,30.38,31.39,30.00
33063,30.38,31.28,30.00
33073,30.37,31.48,30.00
33083,30.37,31.41,30.00
33093,30.36,31.50,30.00
33104,30.36,31.42,30.00
33113,30.36,31.45,30.00
33123,30.34,31.61,30.00
33133,30.34,31.49,30.00
33143,30.33,31.54,30.00
33153,30.31,31.70,30.00
33163,30.31,31.49,30.00
33173,30.30,31.62,30.00
33183,30.29,31.50,30.00
33194,30.28,31.67,30.00
33203,30.26,31.64,30.00
33213,30.25,31.69,30.00
33223,30.24,31.60,30.00
33234,30.23,31.56,30.00
33244,30.22,31.74,30.00
33253,30.20,31.78,30.00
33263,30.18,31.77,30.00
33273,30.16,31.84,30.00
33284,30.15,31.72,30.00
33293,30.13,31.78,30.00
33303,30.12,31.69,30.00
33313,30.11,31.68,30.00
33324,30.09,31.81,30.00
33334,30.08,31.72,30.00
33343,30.06,31.94,30.00
33353,30.04,31.88,30.00
33364,30.03,31.86,30.00
33374,30.01,31.86,30.00
33383,30.00,31.78,30.00
33393,29.99,31.63,30.00
33404,29.98,31.73,30.00
33414,29.98,31.58,30.00
33424,29.98,31.52,30.00
33433,29.98,31.62,30.00
33443,29.98,31.50,30.00
33454,29.98,31.55,30.00
33464,29.99,31.39,30.00
33474,30.00,31.37,30.00
33483,30.00,31.51,30.00
33494,30.01,31.32,30.00
33504,30.01,31.40,30.00
33514,30.02,31.42,30.00
33523,30.03,31.32,30.00
33534,30.04,31.28,30.00
33544,30.05,31.32,30.00
33554,30.06,31.23,30.00
33564,30.08,31.19,30.00
33574,30.09,31.28,30.00
33584,30.10,31.16,30.00
33594,30.12,31.10,30.00
33604,30.13,31.27,30.00
33613,30.15,31.10,30.00
33624,30.16,31.22,30.00
33634,30.17,31.20,30.00
33644,30.18,31.14,30.00
33654,30.19,31.24,30.00
33664,30.21,31.11,30.00
33674,30.22,31.02,30.00
33684,30.23,31.21,30.00
33694,30.25,31.08,30.00
33704,30.26,31.15,30.00
33714,30.27,31.13,30.00
33724,30.28,31.24,30.00
33734,30.29,31.08,30.00
33745,30.29,31.28,30.00
33754,30.30,31.21,30.00
33764,30.30,31.25,30.00
33774,30.30,31.38,30.00
33784,30.30,31.23,30.00
33794,30.30,31.33,30.00
33804,30.31,31.23,30.00
33814,30.32,31.11,30.00
33824,30.32,31.29,30.00
33835,30.32,31.30,30.00
33844,30.31,31.44,30.00
33854,30.32,31.23,30.00
33864,30.31,31.39,30.00
33875,30.30,31.44,30.00
33884,30.30,31.45,30.00
33894,30.29,31.52,30.00
33904,30.29,31.35,30.00
33915,30.28,31.42,30.00
33925,30.27,31.47,30.00
33934,30.26,31.48,30.00
33944,30.25,31.61,30.00
33954,30.24,31.62,30.00
33965,30.22,31.65,30.00
33975,30.21,31.49,30.00
33984,30.20,31.61,30.00
33994,30.18,31.67,30.00
34005,30.17,31.54,30.00
34015,30.15,31.80,30.00
34024,30.14,31.70,30.00
34034,30.12,31.61,30.00
34045,30.11,31.71,30.00
34055,30.10,31.63,30.00
34065,30.09,31.51,30.00
34074,30.08,31.68,30.00
34085,30.07,31.55,30.00
34095,30.06,31.58,30.00
34105,30.05,31.67,30.00
34115,30.05,31.48,30.00
34124,30.04,31.56,30.00
34135,30.03,31.59,30.00
34145,30.03,31.45,30.00
34155,30.03,31.52,30.00
34164,30.03,31.50,30.00
34175,30.03,31.40,30.00
34185,30.03,31.45,30.00
34195,30.03,31.27,30.00
34205,30.04,31.29,30.00
34215,30.05,31.23,30.00
34225,30.06,31.22,30.00
34235,30.07,31.23,30.00
34245,30.09,31.08,30.00
34254,30.10,31.10,30.00
34265,30.11,31.18,30.00
34275,30.12,31.12,30.00
34285,30.14,31.10,30.00
34295,30.14,31.29,30.00
34305,30.15,31.11,30.00
34315,30.16,31.26,30.00
34325,30.17,31.12,30.00
34335,30.18,31.07,30.00
34345,30.19,31.14,30.00
34355,30.20,31.10,30.00
34365,30.21,31.19,30.00
34375,30.21,31.32,30.00
34386,30.22,31.15,30.00
34395,30.22,31.15,30.00
34405,30.24,31.07,30.00
34415,30.23,31.32,30.00
34425,30.23,31.37,30.00
34435,30.23,31.35,30.00
34445,30.22,31.40,30.00
34455,30.21,31.60,30.00
34465,30.20,31.51,30.00
34476,30.17,31.77,30.00
34485,30.15,31.78,30.00
34495,30.11,32.11,30.00
34505,30.09,31.87,30.00
34516,30.06,32.04,30.00
34526,30.03,31.96,30.00
34535,30.00,32.05,30.00
34545,29.96,32.19,30.00
34556,29.93,32.11,30.00
34566,29.90,32.05,30.00
34575,29.87,32.15,30.00
34585,29.84,31.95,30.00
34595,29.81,32.13,30.00
34606,29.79,32.00,30.00
34616,29.76,32.09,30.00
34625,29.74,32.08,30.00
34635,29.71,32.10,30.00
34646,29.70,31.92,30.00
34656,29.68,32.02,30.00
34665,29.67,31.88,30.00
34675,29.65,31.90,30.00
34686,29.64,31.85,30.00
34696,29.63,31.86,30.00
34706,29.62,31.85,30.00
34715,29.62,31.72,30.00
34726,29.62,31.63,30.00
34736,29.62,31.62,30.00
34746,29.63,31.58,30.00
34756,29.64,31.45,30.00
34765,29.65,31.36,30.00
34776,29.67,31.42,30.00
34786,29.68,31.30,30.00
34796,29.71,31.21,30.00
34805,29.72,31.32,30.00
34816,29.74,31.30,30.00
34826,29.76,31.14,30.00
34836,29.78,31.20,30.00
34846,29.81,31.05,30.00
34856,29.83,31.07,30.00
34866,29.86,31.06,30.00
34876,29.88,31.06,30.00
34886,29.91,30.99,30.00
34896,29.92,31.29,30.00
34906,29.94,31.19,30.00
34916,29.95,31.22,30.00
34926,29.97,31.12,30.00
34936,29.99,31.05,30.00
34946,30.00,31.21,30.00
34956,30.01,31.34,30.00
34966,30.03,31.11,30.00
34976,30.05,31.07,30.00
34986,30.06,31.25,30.00
34996,30.07,31.13,30.00
35007,30.07,37.26,40.00
35016,30.08,37.14,40.00
35027,30.09,37.19,40.00
35036,30.10,37.25,40.00
35046,30.11,37.33,40.00
35056,30.12,37.36,40.00
35067,30.12,37.57,40.00
35076,30.12,37.78,40.00
35086,30.13,37.56,40.00
35096,30.15,37.32,40.00
35106,30.18,37.34,40.00
35117,30.20,37.45,40.00
35126,30.23,37.41,40.00
35136,30.28,36.97,40.00
35146,30.32,37.24,40.00
35157,30.36,37.22,40.00
35166,30.42,36.95,40.00
35176,30.48,36.96,40.00
35186,30.53,37.09,40.00
35197,30.61,36.73,40.00
35207,30.67,36.84,40.00
35216,30.75,36.63,40.00
35226,30.85,36.22,40.00
35237,30.95,36.40,40.00
35247,31.04,36.37,40.00
35256,31.16,35.84,40.00
35266,31.26,36.21,40.00
35276,31.37,35.99,40.00
35287,31.50,35.66,40.00
35297,31.63,35.64,40.00
35306,31.75,35.67,40.00
35316,31.89,35.44,40.00
35327,32.03,35.18,40.00
35337,32.17,35.31,40.00
35346,32.33,34.88,40.00
35356,32.50,34.68,40.00
35367,32.65,34.83,40.00
35377,32.82,34.59,40.00
35387,32.99,34.51,40.00
35396,33.16,34.34,40.00
35406,33.32,34.59,40.00
35417,33.50,34.16,40.00
35427,33.69,33.78,40.00
35436,33.87,33.94,40.00
35446,34.04,34.10,40.00
35457,34.25,33.33,40.00
35467,34.43,33.65,40.00
35477,34.61,33.73,40.00
35486,34.80,33.47,40.00
35497,34.99,33.35,40.00
35507,35.18,33.16,40.00
35517,35.37,33.30,40.00
35526,35.54,33.55,40.00
35537,35.72,33.24,40.00
35547,35.90,33.06,40.00
35557,36.08,33.16,40.00
35567,36.24,33.41,40.00
35576,36.40,33.30,40.00
35587,36.57,33.21,40.00
35597,36.74,33.02,40.00
35607,36.91,32.90,40.00
35616,37.07,33.04,40.00
35627,37.22,33.04,40.00
35637,37.37,33.26,40.00
35647,37.50,33.32,40.00
35656,37.65,33.07,40.00
35667,37.79,33.04,40.00
35677,37.93,33.07,40.00
35687,38.06,33.31,40.00
35697,38.17,33.47,40.00
35707,38.27,33.79,40.00
35717,38.37,33.56,40.00
35727,38.49,33.26,40.00
35737,38.60,33.20,40.00
35747,38.71,33.32,40.00
35757,38.80,33.61,40.00
35767,38.88,33.95,40.00
35777,38.95,33.89,40.00
35787,39.01,34.04,40.00
35797,39.09,33.71,40.00
35807,39.17,33.71,40.00
35817,39.24,33.89,40.00
35827,39.30,33.97,40.00
35838,39.34,34.38,40.00
35847,39.37,34.44,40.00
35857,39.41,34.49,40.00
35867,39.44,34.37,40.00
35878,39.48,34.39,40.00
35887,39.52,34.32,40.00
35897,39.54,34.59,40.00
35907,39.55,34.89,40.00
35917,39.56,34.98,40.00
35928,39.56,35.06,40.00
35937,39.56,34.95,40.00
35947,39.57,34.95,40.00
35957,39.56,35.23,40.00
35968,39.53,35.70,40.00
35977,39.51,35.54,40.00
35987,39.50,35.34,40.00
35997,39.49,35.31,40.00
36008,39.48,35.42,40.00
36018,39.45,35.66,40.00
36027,39.42,35.91,40.00
36037,39.40,35.57,40.00
36048,39.39,35.48,40.00
36058,39.37,35.64,40.00
36067,39.34,35.72,40.00
36077,39.31,35.90,40.00
36087,39.30,35.59,40.00
36098,39.29,35.49,40.00
36108,39.27,35.59,40.00
36117,39.26,35.63,40.00
36127,39.24,35.75,40.00
36138,39.24,35.34,40.00
36148,39.23,35.48,40.00
36157,39.21,35.82,40.00
36167,39.19,35.77,40.00
36178,39.18,35.54,40.00
36188,39.18,35.36,40.00
36198,39.17,35.71,40.00
36207,39.16,35.65,40.00
36217,39.15,35.57,40.00
36228,39.14,35.62,40.00
36238,39.13,35.66,40.00
36247,39.13,35.45,40.00
36257,39.14,35.31,40.00
36268,39.14,35.59,40.00
36278,39.13,35.53,40.00
36288,39.12,35.70,40.00
36297,39.13,35.34,40.00
36308,39.14,35.29,40.00
36318,39.15,35.43,40.00
36328,39.14,35.63,40.00
36337,39.15,35.30,40.00
36348,39.17,35.16,40.00
36358,39.16,35.59,40.00
36368,39.17,35.40,40.00
36378,39.18,35.35,40.00
36387,39.19,35.31,40.00
36398,39.19,35.54,40.00
36408,39.19,35.49,40.00
36418,39.20,35.29,40.00
36428,39.20,35.44,40.00
36438,39.21,35.43,40.00
36448,39.21,35.57,40.00
36458,39.22,35.18,40.00
36468,39.23,35.36,40.00
36478,39.23,35.63,40.00
36488,39.24,35.35,40.00
36498,39.26,35.11,40.00
36508,39.27,35.33,40.00
36519,39.27,35.55,40.00
36528,39.27,35.50,40.00
36538,39.29,35.19,40.00
36548,39.30,35.29,40.00
36558,39.30,35.53,40.00
36568,39.30,35.53,40.00
36578,39.31,35.43,40.00
36588,39.32,35.29,40.00
36598,39.31,35.61,40.00
36609,39.31,35.60,40.00
36618,39.31,35.55,40.00
36628,39.32,35.39,40.00
36638,39.32,35.48,40.00
36649,39.32,35.61,40.00
36658,39.32,35.56,40.00
36668,39.33,35.46,40.00
36678,39.34,35.40,40.00
36689,39.32,35.88,40.00
36699,39.32,35.53,40.00
36708,39.33,35.53,40.00
36718,39.31,35.86,40.00
36728,39.31,35.66,40.00
36739,39.32,35.36,40.00
36748,39.33,35.43,40.00
36758,39.33,35.61,40.00
36768,39.33,35.65,40.00
36779,39.34,35.40,40.00
36789,39.34,35.52,40.00
36798,39.35,35.52,40.00
36808,39.34,35.78,40.00
36819,39.35,35.45,40.00
36829,39.37,35.30,40.00
36838,39.36,35.73,40.00
36848,39.35,35.83,40.00
36859,39.35,35.57,40.00
36869,39.37,35.31,40.00
36879,39.37,35.71,40.00
36888,39.36,35.85,40.00
36898,39.36,35.67,40.00
36909,39.36,35.54,40.00
36919,39.36,35.65,40.00
36928,39.36,35.72,40.00
36938,39.36,35.72,40.00
36949,39.37,35.36,40.00
36959,39.37,35.68,40.00
36969,39.36,35.96,40.00
36978,39.37,35.50,40.00
36989,39.37,35.53,40.00
36999,39.37,35.85,40.00
37009,39.37,35.57,40.00
37018,39.38,35.56,40.00
37029,39.38,35.76,40.00
37039,39.37,35.81,40.00
37049,39.36,35.87,40.00
37059,39.37,35.48,40.00
37068,39.37,35.71,40.00
37079,39.37,35.90,40.00
37089,39.36,35.78,40.00
37099,39.37,35.57,40.00
37108,39.37,35.69,40.00
37119,39.36,36.01,40.00
37129,39.36,35.72,40.00
37139,39.37,35.50,40.00
37149,39.37,35.79,40.00
37159,39.36,35.96,40.00
37169,39.36,35.83,40.00
37179,39.36,35.68,40.00
37189,39.36,35.72,40.00
37198,39.35,36.01,40.00
37209,39.35,35.78,40.00
37219,39.36,35.64,40.00
37229,39.35,36.03,40.00
37239,39.34,35.87,40.00
37249,39.36,35.56,40.00
37259,39.36,35.76,40.00
37269,39.35,35.93,40.00
37279,39.36,35.72,40.00
37289,39.36,35.75,40.00
37299,39.36,35.83,40.00
37309,39.35,36.13,40.00
37319,39.35,35.73,40.00
37330,39.36,35.73,40.00
37339,39.35,35.95,40.00
37349,39.34,35.96,40.00
37359,39.35,35.68,40.00
37369,39.35,35.88,40.00
37380,39.35,35.98,40.00
37389,39.34,36.06,40.00
37399,39.35,35.56,40.00
37409,39.35,35.84,40.00
37420,39.34,36.18,40.00
37429,39.34,35.86,40.00
37439,39.35,35.74,40.00
37449,39.34,36.00,40.00
37460,39.34,36.03,40.00
37470,39.34,35.85,40.00
37479,39.34,35.95,40.00
37489,39.33,36.01,40.00
37500,39.34,35.73,40.00
37510,39.35,35.75,40.00
37519,39.34,36.07,40.00
37529,39.33,36.10,40.00
37539,39.34,35.80,40.00
37550,39.34,36.02,40.00
37560,39.33,36.18,40.00
37569,39.33,35.95,40.00
37579,39.33,35.86,40.00
37590,39.32,36.26,40.00
37600,39.32,35.93,40.00
37609,39.32,35.87,40.00
37619,39.33,35.90,40.00
37630,39.32,36.19,40.00
37640,39.32,35.87,40.00
37650,39.33,35.96,40.00
37659,39.32,36.04,40.00
37670,39.32,36.05,40.00
37680,39.33,35.84,40.00
37690,39.33,36.03,40.00
37699,39.32,36.14,40.00
37709,39.32,36.02,40.00
37720,39.33,35.89,40.00
37730,39.32,36.18,40.00
37740,39.33,35.98,40.00
37749,39.32,36.10,40.00
37760,39.31,36.24,40.00
37770,39.31,36.18,40.00
37780,39.31,35.92,40.00
37789,39.31,36.20,40.00
37800,39.30,36.15,40.00
37810,39.30,36.23,40.00
37820,39.30,36.06,40.00
37830,39.29,36.29,40.00
37840,39.28,36.18,40.00
37850,39.29,35.96,40.00
37860,39.29,36.11,40.00
37870,39.28,36.38,40.00
37879,39.29,35.93,40.00
37890,39.29,36.18,40.00
37900,39.28,36.24,40.00
37910,39.27,36.27,40.00
37920,39.29,35.90,40.00
37930,39.29,36.10,40.00
37940,39.28,36.23,40.00
37950,39.29,36.10,40.00
37960,39.29,36.18,40.00
37970,39.29,36.08,40.00
37980,39.31,35.84,40.00
37990,39.30,36.21,40.00
38000,39.30,36.24,40.00
38011,39.31,36.02,40.00
38020,39.31,36.22,40.00
38030,39.30,36.25,40.00
38040,39.31,36.11,40.00
38050,39.31,36.16,40.00
38061,39.30,36.24,40.00
38070,39.30,36.28,40.00
38080,39.30,36.18,40.00
38090,39.31,36.13,40.00
38101,39.29,36.44,40.00
38110,39.30,36.14,40.00
38120,39.31,36.09,40.00
38130,39.30,36.31,40.00
38141,39.29,36.41,40.00
38150,39.30,36.01,40.00
38160,39.30,36.36,40.00
38170,39.29,36.39,40.00
38181,39.29,36.24,40.00
38191,39.30,36.08,40.00
38200,39.30,36.39,40.00
38210,39.29,36.46,40.00
38220,39.30,36.10,40.00
38231,39.29,36.42,40.00
38241,39.29,36.20,40.00
38250,39.29,36.29,40.00
38260,39.29,36.33,40.00
38271,39.29,36.39,40.00
38281,39.29,36.18,40.00
38290,39.30,36.27,40.00
38300,39.29,36.47,40.00
38311,39.30,36.06,40.00
38321,39.30,36.31,40.00
38331,39.29,36.47,40.00
38340,39.30,36.18,40.00
38350,39.30,36.33,40.00
38361,39.30,36.38,40.00
38371,39.31,36.23,40.00
38380,39.31,36.27,40.00
38390,39.31,36.26,40.00
38401,39.30,36.66,40.00
38411,39.31,36.14,40.00
38421,39.31,36.28,40.00
38430,39.31,36.52,40.00
38441,39.31,36.32,40.00
38451,39.32,36.14,40.00
38461,39.32,36.40,40.00
38470,39.32,36.36,40.00
38481,39.32,36.31,40.00
38491,39.32,36.42,40.00
38501,39.32,36.32,40.00
38511,39.33,36.29,40.00
38520,39.32,36.53,40.00
38531,39.33,36.30,40.00
38541,39.34,36.15,40.00
38551,39.33,36.56,40.00
38560,39.34,36.32,40.00
38571,39.34,36.28,40.00
38581,39.35,36.21,40.00
38591,39.34,36.64,40.00
38601,39.35,36.26,40.00
38611,39.36,36.27,40.00
38621,39.35,36.58,40.00
38631,39.36,36.31,40.00
38641,39.36,36.28,40.00
38651,39.36,36.44,40.00
38661,39.37,36.38,40.00
38671,39.38,36.21,40.00
38681,39.38,36.28,40.00
38691,39.38,36.50,40.00
38701,39.39,36.31,40.00
38711,39.40,36.13,40.00
38721,39.40,36.51,40.00
38731,39.41,36.29,40.00
38741,39.41,36.43,40.00
38751,39.40,36.49,40.00
38761,39.40,36.47,40.00
38771,39.41,36.32,40.00
38782,39.41,36.56,40.00
38791,39.41,36.44,40.00
38801,39.42,36.19,40.00
38811,39.41,36.74,40.00
38822,39.42,36.19,40.00
38831,39.43,36.31,40.00
38841,39.44,36.29,40.00
38851,39.44,36.39,40.00
38861,39.45,36.19,40.00
38872,39.47,36.22,40.00
38881,39.46,36.61,40.00
38891,39.48,36.10,40.00
38901,39.48,36.44,40.00
38912,39.48,36.46,40.00
38921,39.48,36.34,40.00
38931,39.49,36.33,40.00
38941,39.49,36.41,40.00
38952,39.49,36.50,40.00
38962,39.50,36.27,40.00
38971,39.51,36.35,40.00
38981,39.50,36.62,40.00
38992,39.51,36.35,40.00
39002,39.51,36.46,40.00
39011,39.51,36.38,40.00
39021,39.52,36.39,40.00
39031,39.52,36.40,40.00
39042,39.52,36.62,40.00
39052,39.53,36.23,40.00
39061,39.52,36.72,40.00
39071,39.51,36.58,40.00
39082,39.52,36.31,40.00
39092,39.52,36.48,40.00
39101,39.52,36.62,40.00
39111,39.51,36.57,40.00
39122,39.53,36.26,40.00
39132,39.53,36.49,40.00
39142,39.53,36.51,40.00
39151,39.54,36.29,40.00
39161,39.53,36.60,40.00
39172,39.54,36.38,40.00
39182,39.55,36.43,40.00
39191,39.55,36.34,40.00
39201,39.54,36.70,40.00
39212,39.55,36.43,40.00
39222,39.56,36.35,40.00
39232,39.55,36.62,40.00
39241,39.55,36.51,40.00
39252,39.55,36.64,40.00
39262,39.55,36.49,40.00
39272,39.56,36.45,40.00
39281,39.55,36.58,40.00
39292,39.55,36.69,40.00
39302,39.55,36.36,40.00
39312,39.55,36.67,40.00
39322,39.55,36.56,40.00
39331,39.55,36.61,40.00
39342,39.55,36.49,40.00
39352,39.54,36.84,40.00
39362,39.54,36.48,40.00
39372,39.55,36.33,40.00
39382,39.54,36.85,40.00
39392,39.54,36.58,40.00
39402,39.54,36.58,40.00
39412,39.54,36.57,40.00
39422,39.53,36.77,40.00
39432,39.54,36.49,40.00
39442,39.53,36.67,40.00
39452,39.52,36.84,40.00
39462,39.53,36.37,40.00
39472,39.53,36.58,40.00
39482,39.53,36.61,40.00
39492,39.53,36.64,40.00
39502,39.53,36.59,40.00
39512,39.53,36.60,40.00
39522,39.54,36.56,40.00
39532,39.55,36.32,40.00
39542,39.55,36.76,40.00
39552,39.54,36.77,40.00
39562,39.54,36.58,40.00
39572,39.54,36.75,40.00
