tempo_ms,angulo_deg,u_pct,referencia
20099,52.86,20.71,20.85
20108,52.78,21.03,20.85
20119,52.69,21.20,20.85
20129,52.60,20.95,20.85
20139,52.48,21.45,20.85
20148,52.35,21.57,20.85
20159,52.21,21.68,20.85
20169,52.07,21.47,20.85
20179,51.92,21.54,20.85
20189,51.72,22.37,20.85
20198,51.50,22.94,20.85
20209,51.26,22.96,20.85
20219,51.00,23.57,20.85
20229,50.72,23.81,20.85
20238,50.42,24.27,20.85
20249,50.09,24.81,20.85
20259,49.72,25.58,20.85
20269,49.36,25.38,20.85
20279,48.96,26.24,20.85
20289,48.55,26.58,20.85
20299,48.11,27.24,20.85
20309,47.66,27.58,20.85
20319,47.19,28.02,20.85
20330,46.70,28.38,20.85
20339,46.20,28.84,20.85
20349,45.68,29.45,20.85
20359,45.14,29.77,20.85
20369,44.58,30.50,20.85
20379,44.01,30.95,20.85
20389,43.43,31.20,20.85
20399,42.81,32.13,20.85
20409,42.21,32.07,20.85
20420,41.59,32.73,20.85
20429,40.95,33.29,20.85
20439,40.29,33.84,20.85
20449,39.65,33.87,20.85
20460,39.02,33.79,20.85
20469,38.36,34.76,20.85
20479,37.67,35.53,20.85
20489,36.96,36.27,20.85
20500,36.24,36.90,20.85
20510,35.50,37.39,20.85
20519,34.78,37.44,20.85
20529,34.08,37.52,20.85
20539,33.39,37.42,20.85
20550,32.73,37.25,20.85
20559,32.07,37.41,20.85
20569,31.40,38.07,20.85
20579,30.73,38.21,20.85
20590,30.01,39.70,20.85
20600,29.27,40.43,20.85
20609,28.61,39.16,20.85
20619,27.99,38.76,20.85
20630,27.41,38.16,20.85
20640,26.84,38.17,20.85
20650,26.29,38.29,20.85
20659,25.77,37.79,20.85
20670,25.24,38.26,20.85
20680,24.75,37.61,20.85
20690,24.28,37.74,20.85
20700,23.84,37.12,20.85
20709,23.42,37.03,20.85
20720,23.02,36.93,20.85
20730,22.64,36.67,20.85
20740,22.26,36.84,20.85
20749,21.92,36.20,20.85
20760,21.59,36.28,20.85
20770,21.28,36.11,20.85
20780,21.00,35.53,20.85
20790,20.72,35.74,20.85
20800,20.47,35.28,20.85
20810,20.27,34.54,20.85
20820,20.06,34.74,20.85
20830,19.87,34.31,20.85
20839,19.72,33.77,20.85
20850,19.57,33.82,20.85
20860,19.44,33.54,20.85
20870,19.36,32.71,20.85
20879,19.28,32.59,20.85
20890,19.19,32.84,20.85
20900,19.10,33.15,20.85
20910,19.05,32.03,20.85
20920,19.04,31.49,20.85
20930,19.04,31.31,20.85
20940,19.05,30.96,20.85
20950,19.11,30.05,20.85
20960,19.19,29.69,20.85
20970,19.26,29.57,20.85
20980,19.34,29.54,20.85
20990,19.44,29.19,20.85
21000,19.53,29.11,20.85
21010,19.64,28.86,20.85
21020,19.74,28.87,20.85
21030,19.86,28.59,20.85
21040,19.97,28.49,20.85
21050,20.11,28.02,20.85
21061,20.27,27.51,20.85
21070,20.44,27.12,20.85
21080,20.63,26.67,20.85
21090,20.85,25.91,20.85
21101,21.07,25.73,20.85
21110,21.27,26.08,20.85
21120,21.43,26.73,20.85
21130,21.58,26.85,20.85
21141,21.75,26.37,20.85
21151,21.94,25.92,20.85
21160,22.10,26.31,20.85
21170,22.26,26.33,20.85
21180,22.43,25.89,20.85
21191,22.60,25.92,20.85
21200,22.75,26.10,20.85
21210,22.90,25.96,20.85
21220,23.05,25.93,20.85
21231,23.20,25.85,20.85
21241,23.37,25.36,20.85
21250,23.51,25.83,20.85
21260,23.65,25.70,20.85
21271,23.81,25.24,20.85
21281,23.94,25.72,20.85
21291,24.08,25.41,20.85
21300,24.22,25.37,20.85
21311,24.33,25.68,20.85
21321,24.45,25.61,20.85
21331,24.57,25.51,20.85
21340,24.66,25.84,20.85
21350,24.78,25.39,20.85
21361,24.87,25.69,20.85
21371,24.96,25.74,20.85
21381,25.05,25.62,20.85
21390,25.11,26.11,20.85
21401,25.19,25.78,20.85
21411,25.26,25.85,20.85
21421,25.31,26.22,20.85
21431,25.37,25.79,20.85
21441,25.40,26.39,20.85
21451,25.44,26.32,20.85
21461,25.47,26.35,20.85
21471,25.49,26.49,20.85
21482,25.51,26.47,20.85
21491,25.51,26.75,20.85
21501,25.52,26.74,20.85
21511,25.51,26.92,20.85
21521,25.48,27.22,20.85
21531,25.48,26.79,20.85
21541,25.45,27.35,20.85
21551,25.42,27.22,20.85
21561,25.41,27.05,20.85
21572,25.36,27.56,20.85
21581,25.32,27.43,20.85
21591,25.29,27.36,20.85
21601,25.24,27.59,20.85
21612,25.19,27.62,20.85
21621,25.16,27.29,20.85
21631,25.10,27.88,20.85
21641,25.04,27.78,20.85
21652,25.00,27.49,20.85
21662,24.95,27.75,20.85
21671,24.88,28.06,20.85
21681,24.82,27.76,20.85
21691,24.78,27.58,20.85
21702,24.70,28.34,20.85
21711,24.63,28.07,20.85
21721,24.54,28.41,20.85
21731,24.46,28.47,20.85
21742,24.40,27.88,20.85
21752,24.33,28.17,20.85
21761,24.24,28.67,20.85
21771,24.17,28.29,20.85
21782,24.10,28.24,20.85
21792,24.02,28.42,20.85
21802,23.93,28.79,20.85
21811,23.86,28.36,20.85
21822,23.80,28.11,20.85
21832,23.72,28.63,20.85
21842,23.62,28.84,20.85
21851,23.56,28.31,20.85
21861,23.49,28.35,20.85
21872,23.41,28.78,20.85
21882,23.33,28.78,20.85
21892,23.27,28.31,20.85
21901,23.22,28.15,20.85
21912,23.15,28.58,20.85
21922,23.07,28.79,20.85
21932,23.01,28.34,20.85
21942,22.96,28.18,20.85
21952,22.92,28.17,20.85
21962,22.86,28.44,20.85
21972,22.82,28.10,20.85
21982,22.78,28.10,20.85
21991,22.72,28.49,20.85
22003,22.66,34.83,31.71
22012,22.62,34.59,31.71
22022,22.60,34.12,31.71
22032,22.59,34.06,31.71
22042,22.57,34.41,31.71
22052,22.52,35.03,31.71
22062,22.48,34.86,31.71
22072,22.43,35.33,31.71
22082,22.39,35.10,31.71
22092,22.36,34.83,31.71
22102,22.35,34.77,31.71
22112,22.35,34.49,31.71
22123,22.37,34.13,31.71
22132,22.42,33.61,31.71
22142,22.49,33.21,31.71
22152,22.56,33.18,31.71
22162,22.64,33.18,31.71
22172,22.71,33.21,31.71
22182,22.78,33.16,31.71
22192,22.86,33.17,31.71
22202,22.96,32.76,31.71
22213,23.08,32.25,31.71
22222,23.23,31.69,31.71
22232,23.39,31.45,31.71
22242,23.54,31.49,31.71
22253,23.69,31.65,31.71
22263,23.82,31.80,31.71
22272,23.97,31.49,31.71
22282,24.12,31.51,31.71
22293,24.27,31.38,31.71
22303,24.44,31.09,31.71
22312,24.61,30.93,31.71
22322,24.79,30.72,31.71
22332,24.97,30.52,31.71
22343,25.18,30.00,31.71
22353,25.40,29.66,31.71
22362,25.62,29.58,31.71
22372,25.84,29.41,31.71
22383,26.06,29.34,31.71
22393,26.29,29.07,31.71
22402,26.52,29.02,31.71
22412,26.74,28.99,31.71
22423,26.99,28.55,31.71
22433,27.21,28.87,31.71
22443,27.43,28.79,31.71
22452,27.63,29.14,31.71
22463,27.79,29.78,31.71
22473,27.95,29.78,31.71
22483,28.12,29.51,31.71
22492,28.29,29.29,31.71
22502,28.49,28.83,31.71
22513,28.70,28.44,31.71
22523,28.91,28.24,31.71
22533,29.12,28.32,31.71
22542,29.28,29.04,31.71
22553,29.42,29.45,31.71
22563,29.55,29.71,31.71
22573,29.68,29.52,31.71
22583,29.83,29.12,31.71
22593,29.99,28.72,31.71
22603,30.14,28.84,31.71
22613,30.28,29.06,31.71
22623,30.39,29.78,31.71
22633,30.49,29.75,31.71
22643,30.60,29.47,31.71
22653,30.73,29.00,31.71
22663,30.86,28.89,31.71
22673,30.98,29.04,31.71
22683,31.07,29.64,31.71
22693,31.14,30.06,31.71
22703,31.18,30.52,31.71
22713,31.27,29.62,31.71
22723,31.36,29.51,31.71
22733,31.43,29.76,31.71
22743,31.49,30.08,31.71
22753,31.53,30.45,31.71
22764,31.54,30.90,31.71
22773,31.56,30.81,31.71
22783,31.58,30.69,31.71
22793,31.62,30.49,31.71
22804,31.65,30.42,31.71
22814,31.67,30.85,31.71
22823,31.66,31.30,31.71
22833,31.62,31.95,31.71
22843,31.57,32.17,31.71
22854,31.50,32.53,31.71
22863,31.44,32.51,31.71
22873,31.44,31.27,31.71
22883,31.45,31.07,31.71
22894,31.47,30.87,31.71
22904,31.47,31.17,31.71
22913,31.46,31.54,31.71
22923,31.42,31.90,31.71
22934,31.36,32.51,31.71
22944,31.29,32.75,31.71
22953,31.22,32.98,31.71
22963,31.14,33.04,31.71
22974,31.06,33.09,31.71
22984,30.98,33.02,31.71
22994,30.91,33.07,31.71
23003,30.84,32.97,31.71
23013,30.78,32.89,31.71
23024,30.72,32.92,31.71
23034,30.66,32.97,31.71
23043,30.61,32.77,31.71
23053,30.55,33.12,31.71
23064,30.48,33.30,31.71
23074,30.42,33.20,31.71
23084,30.37,32.89,31.71
23093,30.31,33.25,31.71
23104,30.26,33.15,31.71
23114,30.21,32.98,31.71
23124,30.17,33.02,31.71
23133,30.14,32.79,31.71
23143,30.10,32.86,31.71
23154,30.08,32.57,31.71
23164,30.08,32.26,31.71
23174,30.08,32.23,31.71
23183,30.09,31.99,31.71
23194,30.10,32.15,31.71
23204,30.11,31.99,31.71
23214,30.12,32.16,31.71
23223,30.13,32.05,31.71
23234,30.13,32.24,31.71
23244,30.12,32.53,31.71
23254,30.10,32.61,31.71
23264,30.08,32.70,31.71
23274,30.08,32.39,31.71
23284,30.07,32.60,31.71
23294,30.07,32.39,31.71
23304,30.07,32.37,31.71
23314,30.07,32.41,31.71
23324,30.08,32.09,31.71
23334,30.10,32.05,31.71
23344,30.12,31.87,31.71
23354,30.16,31.58,31.71
23364,30.20,31.75,31.71
23374,30.23,31.58,31.71
23384,30.27,31.67,31.71
23394,30.31,31.54,31.71
23405,30.35,31.56,31.71
23414,30.36,32.00,31.71
23424,30.38,31.93,31.71
23434,30.39,32.08,31.71
23445,30.40,32.13,31.71
23455,30.41,32.24,31.71
23464,30.41,32.34,31.71
23474,30.40,32.47,31.71
23484,30.40,32.30,31.71
23495,30.39,32.61,31.71
23504,30.40,32.26,31.71
23514,30.41,32.25,31.71
23524,30.42,32.16,31.71
23535,30.43,32.09,31.71
23545,30.45,32.11,31.71
23554,30.47,31.84,31.71
23564,30.50,31.83,31.71
23575,30.54,31.64,31.71
23585,30.57,31.69,31.71
23594,30.60,31.65,31.71
23604,30.64,31.52,31.71
23615,30.67,31.70,31.71
23625,30.71,31.55,31.71
23635,30.74,31.62,31.71
23644,30.77,31.70,31.71
23654,30.79,31.85,31.71
23665,30.81,31.85,31.71
23675,30.82,32.03,31.71
23684,30.84,31.87,31.71
23694,30.85,32.05,31.71
23705,30.85,32.39,31.71
23715,30.84,32.38,31.71
23725,30.84,32.27,31.71
23734,30.82,32.67,31.71
23745,30.80,32.73,31.71
23755,30.79,32.65,31.71
23765,30.78,32.55,31.71
23774,30.76,32.70,31.71
23785,30.74,32.76,31.71
23795,30.74,32.29,31.71
23805,30.73,32.57,31.71
23815,30.74,32.37,31.71
23824,30.74,32.32,31.71
23835,30.75,32.11,31.71
23845,30.77,32.11,31.71
23855,30.79,31.88,31.71
23864,30.82,31.78,31.71
23875,30.85,31.86,31.71
23885,30.86,32.04,31.71
23895,30.89,31.90,31.71
23905,30.91,31.96,31.71
23915,30.92,32.03,31.71
23925,30.93,32.26,31.71
23935,30.93,32.31,31.71
23945,30.93,32.44,31.71
23954,30.92,32.41,31.71
23965,30.90,32.80,31.71
23975,30.90,32.49,31.71
23985,30.87,32.94,31.71
23995,30.85,32.90,31.71
24007,30.83,42.16,47.81
24015,30.82,42.25,47.81
24025,30.82,42.04,47.81
24035,30.81,42.26,47.81
24045,30.83,41.93,47.81
24055,30.81,42.74,47.81
24065,30.72,44.52,47.81
24075,30.72,42.69,47.81
24086,30.75,42.18,47.81
24095,30.78,42.29,47.81
24105,30.83,41.87,47.81
24115,30.88,41.97,47.81
24126,30.96,41.66,47.81
24136,31.04,41.56,47.81
24145,31.14,41.11,47.81
24155,31.25,41.19,47.81
24165,31.37,40.76,47.81
24176,31.53,40.26,47.81
24185,31.68,40.22,47.81
24195,31.86,39.79,47.81
24205,32.05,39.55,47.81
24216,32.26,39.11,47.81
24225,32.48,39.01,47.81
24235,32.72,38.43,47.81
24245,32.96,38.47,47.81
24256,33.23,37.77,47.81
24266,33.48,38.13,47.81
24275,33.76,37.33,47.81
24285,34.04,37.52,47.81
24295,34.34,36.92,47.81
24306,34.63,36.93,47.81
24316,34.96,36.15,47.81
24325,35.27,36.36,47.81
24335,35.60,35.92,47.81
24346,35.92,36.00,47.81
24356,36.26,35.44,47.81
24365,36.59,35.61,47.81
24375,36.95,34.89,47.81
24386,37.30,34.92,47.81
24396,37.65,34.86,47.81
24406,38.01,34.27,47.81
24415,38.36,34.46,47.81
24426,38.71,34.37,47.81
24436,39.08,33.79,47.81
24446,39.44,33.88,47.81
24456,39.80,33.64,47.81
24465,40.17,33.50,47.81
24476,40.53,33.36,47.81
24486,40.82,34.48,47.81
24496,41.14,33.91,47.81
24506,41.44,34.35,47.81
24516,41.76,33.45,47.81
24526,41.96,35.98,47.81
24536,42.18,35.53,47.81
24546,42.41,35.13,47.81
24556,42.65,34.88,47.81
24566,42.92,34.20,47.81
24576,43.09,36.14,47.81
24586,43.35,34.13,47.81
24597,43.44,37.41,47.81
24606,43.66,34.94,47.81
24616,43.87,34.98,47.81
24626,43.99,36.53,47.81
24636,44.19,35.01,47.81
24646,44.35,35.86,47.81
24656,44.60,33.69,47.81
24666,44.76,35.60,47.81
24676,44.90,35.81,47.81
24687,45.07,35.21,47.81
24696,45.22,35.53,47.81
24706,45.42,34.45,47.81
24716,45.47,37.36,47.81
24727,45.64,35.08,47.81
24736,45.75,36.06,47.81
24746,45.88,35.61,47.81
24756,46.01,35.50,47.81
24767,46.18,34.77,47.81
24777,46.33,34.89,47.81
24786,46.40,36.54,47.81
24796,46.52,35.64,47.81
24806,46.62,35.78,47.81
24817,46.69,36.41,47.81
24827,46.74,36.81,47.81
24836,46.69,38.77,47.81
24846,46.76,36.40,47.81
24857,46.79,37.36,47.81
24867,46.80,37.53,47.81
24876,46.85,36.78,47.81
24886,46.90,36.80,47.81
24897,46.96,36.44,47.81
24907,46.98,37.25,47.81
24917,47.02,36.91,47.81
24926,47.06,36.99,47.81
24937,47.09,37.04,47.81
24947,47.10,37.43,47.81
24957,47.11,37.43,47.81
24966,47.12,37.52,47.81
24976,47.12,37.66,47.81
24987,47.12,37.63,47.81
24997,47.11,37.97,47.81
25007,47.09,38.05,47.81
25016,47.07,38.09,47.81
25027,47.04,38.34,47.81
25037,47.01,38.25,47.81
25047,46.99,38.30,47.81
25057,46.95,38.51,47.81
25067,46.91,38.62,47.81
25077,46.87,38.81,47.81
25087,46.83,38.71,47.81
25097,46.78,38.80,47.81
25106,46.72,39.21,47.81
25117,46.68,38.87,47.81
25127,46.63,39.05,47.81
25137,46.57,39.30,47.81
25147,46.52,39.04,47.81
25157,46.45,39.47,47.81
25167,46.40,39.23,47.81
25177,46.34,39.51,47.81
25187,46.28,39.44,47.81
25197,46.23,39.42,47.81
25207,46.17,39.49,47.81
25217,46.14,39.15,47.81
25227,46.10,39.20,47.81
25238,46.05,39.47,47.81
25247,46.00,39.57,47.81
25257,45.95,39.53,47.81
25267,45.91,39.39,47.81
25278,45.88,39.30,47.81
25288,45.83,39.48,47.81
25297,45.81,39.25,47.81
25307,45.78,39.36,47.81
25317,45.75,39.31,47.81
25328,45.72,39.33,47.81
25337,45.71,38.94,47.81
25347,45.69,39.27,47.81
25357,45.69,38.89,47.81
25368,45.68,39.07,47.81
25378,45.68,38.81,47.81
25387,45.67,39.21,47.81
25397,45.68,38.79,47.81
25408,45.68,38.89,47.81
25418,45.68,38.84,47.81
25428,45.70,38.69,47.81
25437,45.70,38.91,47.81
25447,45.72,38.44,47.81
25458,45.74,38.63,47.81
25468,45.76,38.64,47.81
25477,45.78,38.40,47.81
25487,45.80,38.58,47.81
25498,45.83,38.34,47.81
25508,45.86,38.56,47.81
25518,45.88,38.49,47.81
25527,45.91,38.40,47.81
25538,45.93,38.48,47.81
25548,45.96,38.28,47.81
25558,45.99,38.47,47.81
25567,46.04,37.98,47.81
25578,46.06,38.44,47.81
25588,46.09,38.34,47.81
25598,46.12,38.28,47.81
25608,46.15,38.36,47.81
25617,46.17,38.42,47.81
25628,46.19,38.57,47.81
25638,46.21,38.50,47.81
25648,46.23,38.48,47.81
25658,46.24,38.65,47.81
25668,46.26,38.59,47.81
25678,46.28,38.60,47.81
25688,46.30,38.41,47.81
25698,46.31,38.69,47.81
25708,46.32,38.74,47.81
25718,46.34,38.52,47.81
25728,46.35,38.71,47.81
25738,46.36,38.82,47.81
25749,46.37,38.61,47.81
25758,46.38,38.81,47.81
25768,46.39,38.60,47.81
25778,46.40,38.86,47.81
25788,46.40,38.93,47.81
25798,46.40,38.97,47.81
25808,46.40,39.03,47.81
25818,46.41,38.77,47.81
25828,46.41,38.92,47.81
25839,46.43,38.57,47.81
25848,46.44,38.83,47.81
25858,46.44,38.90,47.81
25868,46.44,38.95,47.81
25879,46.45,38.83,47.81
25888,46.45,39.08,47.81
25898,46.45,38.96,47.81
25908,46.45,39.00,47.81
25919,46.45,39.05,47.81
25929,46.45,39.05,47.81
25938,46.46,38.86,47.81
25948,46.45,39.28,47.81
25958,46.45,39.15,47.81
25969,46.45,39.12,47.81
25978,46.45,38.91,47.81
25988,46.46,39.00,47.81
25998,46.47,38.93,47.81
26010,46.46,53.66,72.45
26019,46.47,53.42,72.45
26028,46.47,53.87,72.45
26038,46.44,54.44,72.45
26049,46.44,54.32,72.45
26059,46.46,53.95,72.45
26069,46.37,56.38,72.45
26078,46.34,55.22,72.45
26089,46.37,54.40,72.45
26099,46.43,53.83,72.45
26109,46.50,53.64,72.45
26118,46.62,53.04,72.45
26128,46.78,52.17,72.45
26139,46.95,51.89,72.45
26149,47.12,52.11,72.45
26159,47.28,52.41,72.45
26168,47.54,50.38,72.45
26179,47.86,49.10,72.45
26189,48.18,49.18,72.45
26199,48.47,49.81,72.45
26208,48.80,48.94,72.45
26219,49.21,47.19,72.45
26229,49.64,46.67,72.45
26239,50.05,47.17,72.45
26249,50.47,46.75,72.45
26258,50.90,46.24,72.45
26269,51.36,45.83,72.45
26279,51.84,45.13,72.45
26289,52.34,44.55,72.45
26298,52.87,44.02,72.45
26309,53.41,43.35,72.45
26319,53.96,43.12,72.45
26329,54.51,42.82,72.45
26339,55.08,42.35,72.45
26349,55.64,42.15,72.45
26359,56.21,41.78,72.45
26369,56.81,40.98,72.45
26379,57.41,40.79,72.45
26390,58.02,40.37,72.45
26399,58.62,40.24,72.45
26409,59.15,41.44,72.45
26419,59.62,42.39,72.45
26430,60.08,42.39,72.45
26439,60.56,41.84,72.45
26449,61.09,40.66,72.45
26459,61.65,39.82,72.45
26469,62.25,38.66,72.45
26479,62.83,38.78,72.45
26489,63.41,38.57,72.45
26499,63.98,38.38,72.45
26509,64.54,38.43,72.45
26520,65.09,38.38,72.45
26529,65.60,38.83,72.45
26539,66.11,38.77,72.45
26549,66.58,39.06,72.45
26560,67.05,38.94,72.45
26569,67.50,39.30,72.45
26579,67.93,39.20,72.45
26589,68.34,39.65,72.45
26599,68.73,39.64,72.45
26610,69.09,40.07,72.45
26619,69.45,40.00,72.45
26629,69.79,40.15,72.45
26639,70.12,40.27,72.45
26650,70.42,40.64,72.45
26659,70.70,40.75,72.45
26669,70.96,41.15,72.45
26679,71.20,41.40,72.45
26690,71.42,41.76,72.45
26700,71.62,41.89,72.45
26709,71.80,42.37,72.45
26719,71.96,42.65,72.45
26730,72.10,42.95,72.45
26740,72.21,43.31,72.45
26750,72.33,43.24,72.45
26759,72.43,43.56,72.45
26769,72.52,43.60,72.45
26780,72.61,43.68,72.45
26790,72.67,44.14,72.45
26799,72.73,44.25,72.45
26809,72.76,44.64,72.45
26820,72.78,44.89,72.45
26830,72.81,44.70,72.45
26840,72.82,45.16,72.45
26849,72.81,45.48,72.45
26860,72.78,45.85,72.45
26870,72.76,45.79,72.45
26880,72.67,47.06,72.45
26889,72.57,47.45,72.45
26900,72.47,47.49,72.45
26910,72.41,46.75,72.45
26920,72.36,46.67,72.45
26930,72.31,46.39,72.45
26939,72.27,46.51,72.45
26950,72.23,46.49,72.45
26960,72.18,46.59,72.45
26970,72.15,46.25,72.45
26979,72.13,46.17,72.45
26990,72.10,46.20,72.45
27000,72.07,46.40,72.45
27010,72.04,46.39,72.45
27020,72.02,46.09,72.45
27030,72.00,46.23,72.45
27040,71.98,46.12,72.45
27050,71.96,46.25,72.45
27060,71.96,45.83,72.45
27071,71.95,45.95,72.45
27080,71.95,45.90,72.45
27090,71.94,45.93,72.45
27100,71.94,45.84,72.45
27110,71.94,45.92,72.45
27120,71.93,45.93,72.45
27130,71.93,45.87,72.45
27140,71.93,45.81,72.45
27150,71.95,45.57,72.45
27161,71.96,45.57,72.45
27170,71.98,45.47,72.45
27180,71.99,45.61,72.45
27190,72.00,45.57,72.45
27201,72.02,45.47,72.45
27211,72.05,45.14,72.45
27220,72.09,45.01,72.45
27230,72.12,45.33,72.45
27241,72.13,45.42,72.45
27251,72.15,45.45,72.45
27260,72.16,45.47,72.45
27270,72.19,45.17,72.45
27280,72.21,45.32,72.45
27291,72.23,45.26,72.45
27301,72.25,45.30,72.45
27310,72.26,45.64,72.45
27320,72.26,45.57,72.45
27331,72.29,45.27,72.45
27341,72.31,45.18,72.45
27350,72.32,45.39,72.45
27360,72.34,45.42,72.45
27371,72.35,45.48,72.45
27381,72.35,45.48,72.45
27391,72.37,45.24,72.45
27400,72.39,45.39,72.45
27410,72.41,45.14,72.45
27421,72.42,45.40,72.45
27431,72.43,45.49,72.45
27440,72.44,45.37,72.45
27450,72.43,45.78,72.45
27461,72.45,45.21,72.45
27471,72.48,45.08,72.45
27481,72.49,45.39,72.45
27490,72.50,45.26,72.45
27501,72.51,45.33,72.45
27511,72.53,45.28,72.45
27521,72.54,45.21,72.45
27530,72.56,45.14,72.45
27541,72.58,45.25,72.45
27551,72.59,45.30,72.45
27561,72.59,45.53,72.45
27571,72.61,45.13,72.45
27580,72.62,45.15,72.45
27591,72.64,45.13,72.45
27601,72.64,45.43,72.45
27611,72.65,45.25,72.45
27620,72.66,45.29,72.45
27631,72.67,45.24,72.45
27641,72.69,45.16,72.45
27651,72.71,44.99,72.45
27661,72.71,45.35,72.45
27671,72.71,45.42,72.45
27681,72.72,45.27,72.45
27691,72.73,45.33,72.45
27701,72.75,44.96,72.45
27711,72.77,45.05,72.45
27721,72.77,45.24,72.45
27731,72.76,45.64,72.45
27741,72.79,44.88,72.45
27751,72.80,45.07,72.45
27761,72.81,45.15,72.45
27771,72.81,45.31,72.45
27781,72.81,45.36,72.45
27791,72.81,45.35,72.45
27801,72.81,45.34,72.45
27811,72.82,45.12,72.45
27821,72.85,44.83,72.45
27831,72.85,45.31,72.45
27842,72.84,45.52,72.45
27851,72.83,45.52,72.45
27861,72.84,45.14,72.45
27871,72.85,44.95,72.45
27882,72.86,45.13,72.45
27891,72.86,45.22,72.45
27901,72.87,45.27,72.45
27911,72.86,45.34,72.45
27921,72.86,45.43,72.45
27932,72.88,44.83,72.45
27941,72.89,45.08,72.45
27951,72.89,45.28,72.45
27961,72.88,45.38,72.45
27972,72.88,45.31,72.45
27981,72.88,45.27,72.45
27991,72.88,45.10,72.45
28002,72.90,45.21,72.89
28012,72.91,45.26,72.89
28022,72.90,45.60,72.89
28031,72.91,45.38,72.89
28041,72.92,45.31,72.89
28052,72.93,45.16,72.89
28062,72.93,45.49,72.89
28071,72.94,45.39,72.89
28081,72.94,45.34,72.89
28091,72.95,45.42,72.89
28102,72.95,45.30,72.89
28112,72.96,45.25,72.89
28121,72.98,45.11,72.89
28131,72.98,45.43,72.89
28142,72.98,45.49,72.89
28152,72.99,45.29,72.89
28161,73.00,45.22,72.89
28171,73.01,45.22,72.89
28182,73.02,45.21,72.89
28192,73.02,45.35,72.89
28202,73.01,45.58,72.89
28211,73.01,45.43,72.89
28222,73.01,45.50,72.89
28232,73.02,45.27,72.89
28242,73.03,45.23,72.89
28251,73.03,45.37,72.89
28261,73.02,45.54,72.89
28272,73.02,45.52,72.89
28282,73.02,45.28,72.89
28292,73.03,45.21,72.89
28301,73.04,45.31,72.89
28312,73.04,45.28,72.89
28322,73.04,45.32,72.89
28332,73.04,45.45,72.89
28341,73.05,45.30,72.89
28352,73.05,45.28,72.89
28362,73.06,45.22,72.89
28372,73.06,45.45,72.89
28382,73.06,45.31,72.89
28391,73.04,45.78,72.89
28402,73.05,45.21,72.89
28412,73.05,45.32,72.89
28422,73.06,45.24,72.89
28431,73.07,45.18,72.89
28442,73.06,45.46,72.89
28452,73.06,45.45,72.89
28462,73.06,45.34,72.89
28472,73.05,45.48,72.89
28482,73.07,45.09,72.89
28492,73.07,45.26,72.89
28502,73.07,45.49,72.89
28512,73.06,45.42,72.89
28522,73.06,45.39,72.89
28532,73.06,45.30,72.89
28542,73.08,45.12,72.89
28552,73.08,45.18,72.89
28562,73.08,45.42,72.89
28572,73.07,45.47,72.89
28582,73.07,45.38,72.89
28592,73.08,45.21,72.89
28602,73.10,44.96,72.89
28613,73.11,45.09,72.89
28622,73.11,45.38,72.89
28632,73.10,45.42,72.89
28642,73.10,45.36,72.89
28653,73.10,45.30,72.89
28662,73.11,45.18,72.89
28672,73.12,45.04,72.89
28682,73.12,45.36,72.89
28693,73.12,45.25,72.89
28703,73.11,45.40,72.89
28712,73.11,45.36,72.89
28722,73.12,45.13,72.89
28732,73.12,45.34,72.89
28743,73.11,45.49,72.89
28752,73.09,45.63,72.89
28762,73.09,45.26,72.89
28772,73.12,44.79,72.89
28783,73.12,45.32,72.89
28793,73.11,45.51,72.89
28802,73.10,45.50,72.89
28812,73.10,45.20,72.89
28823,73.11,45.11,72.89
28833,73.11,45.21,72.89
28842,73.12,45.11,72.89
28852,73.13,45.14,72.89
28863,73.12,45.42,72.89
28873,73.12,45.38,72.89
28883,73.12,45.33,72.89
28892,73.13,45.02,72.89
28902,73.13,45.15,72.89
28913,73.13,45.29,72.89
28923,73.12,45.42,72.89
28932,73.12,45.32,72.89
28942,73.12,45.36,72.89
28953,73.11,45.30,72.89
28963,73.13,45.02,72.89
28973,73.12,45.32,72.89
28982,73.11,45.59,72.89
28993,73.10,45.34,72.89
29003,73.11,45.22,72.89
29013,73.12,45.06,72.89
29022,73.12,45.10,72.89
29033,73.11,45.60,72.89
29043,73.10,45.37,72.89
29053,73.10,45.27,72.89
29063,73.10,45.28,72.89
29072,73.10,45.25,72.89
29083,73.10,45.29,72.89
29093,73.09,45.49,72.89
29103,73.08,45.37,72.89
29112,73.08,45.38,72.89
29123,73.08,45.27,72.89
29133,73.08,45.25,72.89
29143,73.07,45.39,72.89
29152,73.06,45.48,72.89
29163,73.05,45.37,72.89
29173,73.05,45.26,72.89
29183,73.06,45.17,72.89
29193,73.07,45.10,72.89
29202,73.07,45.29,72.89
29213,73.06,45.31,72.89
29223,73.06,45.38,72.89
29233,73.05,45.49,72.89
29243,73.05,45.23,72.89
29253,73.05,45.15,72.89
29263,73.05,45.29,72.89
29273,73.04,45.44,72.89
29283,73.04,45.36,72.89
29293,73.05,45.08,72.89
29303,73.06,45.03,72.89
29313,73.07,45.09,72.89
29323,73.06,45.46,72.89
29334,73.05,45.48,72.89
29343,73.05,45.17,72.89
29353,73.06,45.13,72.89
29363,73.07,45.03,72.89
29374,73.08,44.99,72.89
29383,73.09,45.10,72.89
29393,73.08,45.39,72.89
29403,73.07,45.42,72.89
29413,73.07,45.26,72.89
