Tempo_s,Referencia,Saida_y,Controle_u
23.75,47.2495515647241,38.46,38.44083252578602
23.76,47.4687206411889,38.55,38.757832549458534
23.77,47.6888798997832,38.69,39.49354735836016
23.78,47.9099908811305,38.82,38.60155065689493
23.79,48.1320149527877,38.98,38.91645132299494
23.8,48.3549133162765,39.12,38.414994351066355
23.81,48.5786470141472,39.29,38.92609462000094
23.82,48.8031769370739,39.46,38.42073666125423
23.830000000000002,49.02846383097888,39.61,38.516182191986005
23.84,49.254468304185,39.94,39.02406576326559
23.85,49.481150834596,40.11,35.42797735834043
23.86,49.7084717769007,40.29,38.724793915966785
23.87,49.9363913698021,40.47,38.61651403880267
23.88,50.1648697432687,40.65,38.708878241861164
23.89,50.393866925807,40.84,38.801866951025275
23.900000000000002,50.62334285175348,41.02,38.68963403662168
23.91,50.8532573685842,41.21,38.98374528705412
23.92,51.083570244243,41.4,38.872594177494534
23.93,51.3142411744822,41.58,38.96191963863223
23.94,51.5452297902195,41.79,39.25752676548
23.95,51.7764956649058,41.98,38.73615564623586
23.96,52.0079983219046,42.18,39.22671630620049
23.97,52.2396972418804,42.37,39.1118409467486
23.98,52.4715518701951,42.55,39.4030932443554
23.990000000000002,52.703521624311286,42.76,39.70051705967386
24.0,52.9355659011997,42.96,39.18085103166633
24.01,53.1676440847512,43.36,39.46717752178598
24.02,53.39971555319,43.56,35.43718862320936
24.03,53.6317396864877,43.77,39.5225806251177
24.04,53.8636758737766,43.96,39.40230801702873
24.05,54.0954835207605,44.18,39.89375879817431
24.060000000000002,54.327122057121585,44.39,39.36791024192635
24.07,54.558550943922,44.59,39.64784313526876
24.080000000000002,54.78972968099929,44.79,39.93359895831452
24.09,55.0206178143521,45.01,40.01939271386675
24.1,55.2511749435178,45.2,39.69354646202316
24.11,55.481360728938,45.63,40.385032734824364
24.12,55.7111348993113,45.84,35.5367166659422
24.13,55.9404572589327,46.05,40.01498363040878
24.14,56.1692876950165,46.25,40.09309242438672
24.150000000000002,56.39758618500328,46.47,40.37684269497612
24.16,56.625312803847,46.67,40.04879541006182
24.17,56.8524277312839,46.88,40.53209556819444
24.18,57.0788912590784,47.08,40.4093702035103
24.19,57.3046637982475,47.29,40.69217792068409
24.2,57.5297058862598,47.49,40.568905134915966
24.21,57.7539781942102,47.7,40.851110076953034
24.22,57.9774415339663,47.9,40.72717879814037
24.23,58.2000568652872,48.33,41.0086691755046
24.240000000000002,58.42178530291178,48.55,36.35578974686645
24.25,58.6425881236159,48.75,40.62333758598343
24.26,58.8624267732378,48.96,41.101981482719005
24.27,59.0812628736675,49.18,40.97434690323946
24.28,59.2990582298028,49.4,40.84033846023606
24.29,59.5157748364669,49.61,40.905686858172324
24.3,59.7313748852888,49.82,41.17618913355507
24.310000000000002,59.94582077154388,50.04,41.24605619022812
24.32,60.1590751009529,50.25,41.10943233468704
