Tempo_s,Referencia,Saida_y,Controle_u
23.89,63.8834211835907,63.92,41.98113691820815
23.900000000000002,63.8834211835907,63.91,41.58089377881556
23.91,63.8834211835907,63.9,41.786476874422995
23.92,63.8834211835907,63.89,41.79212644003018
23.93,63.8834211835907,63.87,41.7978424756375
23.94,63.8834211835907,63.85,42.00945121624493
23.95,63.8834211835907,63.83,42.021192896852114
23.96,63.8834211835907,63.82,42.033067517459585
23.97,63.8834211835907,63.8,41.83924884306681
23.98,63.8834211835907,63.79,42.051322873674245
23.990000000000002,63.88342118359264,63.78,41.857703609282595
24.0,69.3475162245371,63.77,45.047660991977644
24.01,69.3475162245371,63.76,45.09049450732214
24.02,69.3475162245371,63.75,45.13339449266679
24.03,69.3475162245371,63.76,45.176360948011144
24.04,69.3475162245371,63.77,44.80774140335573
24.05,69.3475162245371,63.78,44.83905538870008
24.060000000000002,69.3475162245371,63.78,44.87030290404473
24.07,69.3475162245371,63.78,45.107310184389185
24.080000000000002,69.3475162245371,63.74,45.14431746473368
24.09,69.3475162245371,63.71,46.004629685078164
24.1,69.3475162245371,63.65,45.859381550422704
24.11,69.3475162245371,63.63,46.53181153076723
24.12,69.3475162245371,63.59,45.7813353911116
24.13,69.3475162245371,63.5,46.24264466145616
24.14,69.3475162245371,63.49,47.333350986800745
24.150000000000002,69.3475162245371,63.39,45.77804566214513
24.16,69.3475162245371,63.33,47.675242922489694
24.17,69.3475162245371,63.11,46.94979994283421
24.18,69.3475162245371,62.97,50.31797554317864
24.19,69.3475162245371,62.79,48.84100360352318
24.2,69.3475162245371,62.71,49.78826718386765
24.21,69.3475162245371,62.61,47.87846487421212
24.22,69.3475162245371,62.56,48.38084679455669
24.23,69.3475162245371,62.62,47.4547622399011
24.240000000000002,69.3475162245371,62.71,45.26492145024575
24.25,69.3475162245371,62.82,44.65720313559008
24.26,69.3475162245371,62.92,44.23723412093466
24.27,69.3475162245371,63.03,44.42236017127912
24.28,69.3475162245371,63.15,44.20099528662365
24.29,69.3475162245371,63.25,43.97307299696819
24.3,69.3475162245371,63.35,44.35600553731261
24.310000000000002,69.3475162245371,63.49,44.33827337765711
24.32,69.3475162245371,63.57,43.49657157800162
24.330000000000002,69.3475162245371,63.64,44.68889660834617
24.34,69.3475162245371,63.66,44.886516113690625
24.35,69.3475162245371,63.66,45.91280150403521
24.36,69.3475162245371,63.65,46.35060642437963
24.37,69.3475162245371,63.67,46.59423757972409
24.38,69.3475162245371,63.69,46.02045650006856
24.39,69.3475162245371,63.7,46.0465424804132
24.400000000000002,69.3475162245371,63.73,46.27832175575751
24.41,69.3475162245371,63.78,45.898382091102235
24.42,69.3475162245371,63.91,45.50659054644653
24.43,69.3475162245371,64.06,43.86785677179121
24.44,69.3475162245371,64.17,43.4166064171355
24.45,69.3475162245371,64.32,44.18766395248012
24.46,69.3475162245371,64.39,43.33468537782478
24.47,69.3475162245371,64.55,44.92731963316896
24.48,69.3475162245371,64.66,43.06705248351368
24.490000000000002,69.3475162245371,64.79,44.03485298885812
24.5,69.3475162245371,64.91,43.59026985420241
24.51,69.3475162245371,65.07,43.75064884454729
24.52,69.3475162245371,65.26,42.88692525489167
24.53,69.3475162245371,65.51,42.20465944023586
24.54,69.3475162245371,65.78,40.8861732855806
24.55,69.3475162245371,66.05,40.35437291092518
24.560000000000002,69.3475162245371,66.34,40.22077784626968
24.57,69.3475162245371,66.62,39.67373562161397
24.580000000000002,69.3475162245371,66.87,39.73059200195857
24.59,69.3475162245371,67.12,40.203065927303086
24.6,69.3475162245371,67.36,40.07387810264759
24.61,69.3475162245371,67.81,40.1488547629922
24.62,69.3475162245371,68.01,35.69988520833654
24.63,69.3475162245371,68.22,40.59358037868103
24.64,69.3475162245371,68.41,40.28011991402572
24.650000000000002,69.3475162245371,68.6,40.57691604937013
24.66,69.3475162245371,68.78,40.47244925471463
24.67,69.3475162245371,68.95,40.57254576505895
24.68,69.3475162245371,69.11,40.67727205040355
24.69,69.3475162245371,69.25,40.786694580748154
24.7,69.3475162245371,69.4,41.106706061092574
24.71,69.3475162245371,69.53,40.81996072643696
24.72,69.3475162245371,69.65,41.14387081178167
24.73,69.3475162245371,69.76,41.27274302212599
24.740000000000002,69.3475162245371,69.86,41.40664382747058
24.75,69.3475162245371,69.95,41.54563969781519
24.76,69.3475162245371,70.03,41.689797103159506
24.77,69.3475162245371,70.11,41.839182513504106
24.78,69.3475162245371,70.18,41.7880361638486
24.79,69.3475162245371,70.23,41.942184289192916
24.8,69.3475162245371,70.28,42.30751959453762
24.810000000000002,69.3475162245371,70.32,42.27252254988211
24.82,69.3475162245371,70.35,42.443019390226716
24.830000000000002,69.3475162245371,70.36,42.61907658557104
24.84,69.3475162245371,70.37,43.00658684091545
24.85,69.3475162245371,70.38,42.99403062625995
24.86,69.3475162245371,70.38,42.981407941604736
24.87,69.3475162245371,70.39,43.17454502194905
24.88,69.3475162245371,70.38,42.96185586729345
24.89,69.3475162245371,70.37,43.36075271263815
24.900000000000002,69.3475162245371,70.36,43.359716027982365
24.91,69.3475162245371,70.34,43.358745813327154
24.92,69.3475162245371,70.33,43.56366830367146
24.93,69.3475162245371,70.31,43.36289749901615
24.94,69.3475162245371,70.29,43.568019399360466
24.95,69.3475162245371,70.26,43.57327423970496
24.96,69.3475162245371,70.24,43.78448825504957
24.97,69.3475162245371,70.2,43.59007544539425
24.98,69.3475162245371,70.17,44.00744804573838
